schema,revision,dirty,adapter,records,repetition,api,pattern,configured_changes,observed_changes,total_ns,operations_per_sec,p50_ns,p95_ns,p99_ns,max_ns,db_bytes_before,db_bytes_after,expected_records,observed_records,validated,error
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,1,diff,random,10000,10000,873807625,11444.166557827873,,,,,94461952,166514688,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,1,diff,clustered,10000,10000,11949541,836852.2272110702,,,,,94461952,94945280,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,1,merge,append,10000,20000,97998750,204084.23576831337,,,,,94461952,95453184,2020000,2020000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,1,merge,random,10000,20000,16762795125,1193.1184418147568,,,,,94461952,295985152,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,1,merge,clustered,10000,20000,7052541,2835857.3172421115,,,,,94461952,95522816,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,1,put,append,10000,10000,14349359875,696.8951986089902,1296834,1885958,6786875,31631416,89223248,242167456,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,1,put,random,10000,10000,27675971416,361.3242639143214,2495958,3705875,8870875,579073250,89223248,425172384,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,1,put,clustered,10000,10000,25768061958,388.07730345802673,2357000,2982417,8988208,113057375,89223248,481185872,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,1,batch,append,10000,10000,21277458,469980.95355187636,,,,,89223248,89861848,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,1,batch,random,10000,10000,2493843625,4009.874516490584,,,,,89223248,157872208,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,1,batch,clustered,10000,10000,39134541,255528.74122121427,,,,,89223248,89857728,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,1,diff,append,10000,10000,5016333,1993488.0718644476,,,,,89223248,89861848,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,1,diff,random,10000,10000,1145064583,8733.131867375205,,,,,89223248,157872208,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,1,diff,clustered,10000,10000,13100834,763310.1831532252,,,,,89223248,89857728,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,1,merge,append,10000,20000,34428000,580922.5049378413,,,,,89223248,90558128,2020000,2020000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,1,merge,random,10000,20000,17310623916,1155.359858607652,,,,,89223248,282382416,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,1,merge,clustered,10000,20000,6943667,2880322.4578598025,,,,,89223248,90615808,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,2,put,append,100,100,106273375,940.9694573076276,1017333,1311750,1382250,1696708,515008,4099408,10100,10100,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,2,put,random,100,100,130349084,767.1707152157663,1240834,1784375,2078333,2555084,515008,3971688,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,2,put,clustered,100,100,99459750,1005.4318455455599,932584,1283459,1690875,2078500,515008,3110608,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,2,batch,append,100,100,2120375,47161.46907976183,,,,,515008,560328,10100,10100,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,2,batch,random,100,100,85225583,1173.3565964576624,,,,,515008,955848,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,2,batch,clustered,100,100,3749792,26668.145859823693,,,,,515008,572688,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,2,diff,append,100,100,759958,131586.2192384316,,,,,515008,560328,10100,10100,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,2,diff,random,100,100,10491083,9531.904380129297,,,,,515008,955848,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,2,diff,clustered,100,100,1354625,73821.16821998708,,,,,515008,572688,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,2,merge,append,100,200,4908208,40748.06935647389,,,,,515008,638608,10200,10200,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,2,merge,random,100,200,28761625,6953.710021599962,,,,,515008,1775728,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,2,merge,clustered,100,200,3627750,55130.59058645166,,,,,515008,622128,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,2,put,append,100,100,14160416,7061.939423248583,132875,185750,224292,1098584,483328,4166448,10100,10100,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,2,put,random,100,100,25426667,3932.878815772433,191541,339416,1578709,4242959,483328,6524504,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,2,put,clustered,100,100,10885333,9186.67348072861,87791,193709,323125,1028666,483328,3770928,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,2,batch,append,100,100,1228458,81402.86440399264,,,,,483328,557328,10100,10100,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,2,batch,random,100,100,6553667,15258.633067563549,,,,,483328,998168,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,2,batch,clustered,100,100,1703750,58694.057226705794,,,,,483328,590288,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,2,diff,append,100,100,129875,769971.1260827719,,,,,483328,499712,10100,10100,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,2,diff,random,100,100,3830250,26107.956399712813,,,,,483328,925696,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,2,diff,clustered,100,100,347292,287942.1351485206,,,,,483328,520192,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,2,merge,append,100,200,848834,235617.32918332677,,,,,483328,536576,10200,10200,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,2,merge,random,100,200,18541291,10786.735400463755,,,,,483328,1736704,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,2,merge,clustered,100,200,396792,504042.4202100849,,,,,483328,540672,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,2,put,append,500,500,697118750,717.2379167824707,1325667,1759375,3304375,6574083,2290728,9421768,50500,50500,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,2,put,random,500,500,954856292,523.639006402442,1787542,2395875,3736709,24524792,2290728,14863872,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,2,put,clustered,500,500,864069708,578.6570173340691,1665625,1941542,3253292,21388791,2290728,15031624,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,2,batch,append,500,500,2669958,187268.86340534195,,,,,2290728,2369008,50500,50500,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,2,batch,random,500,500,58003583,8620.157137534072,,,,,2290728,4272208,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,2,batch,clustered,500,500,5417750,92289.23446080014,,,,,2290728,2360768,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,2,diff,append,500,500,861583,580327.1420164976,,,,,2290728,2369008,50500,50500,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,2,diff,random,500,500,34319125,14569.136013811541,,,,,2290728,4272208,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,2,diff,clustered,500,500,1802375,277411.74838754424,,,,,2290728,2360768,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,2,merge,append,500,1000,6476291,154409.36795459007,,,,,2290728,2488488,51000,51000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,2,merge,random,500,1000,116639375,8573.434142629794,,,,,2290728,8157368,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,2,merge,clustered,500,1000,4685917,213405.40176021043,,,,,2290728,2467888,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,2,put,append,500,500,114077584,4382.982023882974,166125,344459,1289333,5621417,2375680,12344968,50500,50500,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,2,put,random,500,500,175889125,2842.6999110945603,240125,497875,5201167,10789959,2375680,18632448,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,2,put,clustered,500,500,230330042,2170.798023820097,251500,939167,5717959,9601375,2375680,16744048,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,2,batch,append,500,500,4253250,117557.16217010522,,,,,2375680,2503240,50500,50500,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,2,batch,random,500,500,50451042,9910.598080412294,,,,,2375680,4723920,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,2,batch,clustered,500,500,5070334,98612.83300074511,,,,,2375680,2519720,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,2,diff,append,500,500,521625,958543.0146177809,,,,,2375680,2420736,50500,50500,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,2,diff,random,500,500,19902250,25122.787624514815,,,,,2375680,4534272,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,2,diff,clustered,500,500,812875,615100.7227433493,,,,,2375680,2424832,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,2,merge,append,500,1000,2363459,423108.6725007711,,,,,2375680,2490368,51000,51000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,2,merge,random,500,1000,94089916,10628.131499235264,,,,,2375680,8519680,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,2,merge,clustered,500,1000,1719792,581465.6656153768,,,,,2375680,2506752,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,2,put,append,1000,1000,1532592208,652.4892889185301,1506417,2015000,3238458,4999292,4489296,22430880,101000,101000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,2,put,random,1000,1000,1964675708,508.98985309793426,1821167,2909250,4247333,11242250,4489296,29108616,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,2,put,clustered,1000,1000,1728737875,578.4566963340235,1679084,2100250,3544917,6067083,4489296,29110672,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,2,batch,append,1000,1000,4875875,205091.39385238546,,,,,4489296,4584056,101000,101000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,2,batch,random,1000,1000,117286959,8526.097091493351,,,,,4489296,8596936,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,2,batch,clustered,1000,1000,22046542,45358.58730135547,,,,,4489296,4596416,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,2,diff,append,1000,1000,1313125,761542.1227986673,,,,,4489296,4584056,101000,101000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,2,diff,random,1000,1000,76095250,13141.424727561838,,,,,4489296,8596936,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,2,diff,clustered,1000,1000,2342250,426939.90820791974,,,,,4489296,4596416,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,2,merge,append,1000,2000,8303166,240871.97582223456,,,,,4489296,4715896,102000,102000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,2,merge,random,1000,2000,297451959,6723.77484661313,,,,,4489296,16303736,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,2,merge,clustered,1000,2000,6140709,325695.2902344013,,,,,4489296,4736496,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,2,put,append,1000,1000,370547541,2698.709043652782,243625,445542,6814750,11261333,4747264,29917072,101000,101000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,2,put,random,1000,1000,561342250,1781.4443862011099,313250,969416,9145208,16744625,4747264,34901976,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,2,put,clustered,1000,1000,407063333,2456.620183965329,259959,547500,6566375,11088083,4747264,35036904,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,2,batch,append,1000,1000,8160958,122534.63380157085,,,,,4747264,4903664,101000,101000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,2,batch,random,1000,1000,92615042,10797.382135830592,,,,,4747264,13637752,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,2,batch,clustered,1000,1000,13154333,76020.57816234393,,,,,4747264,4928384,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,2,diff,append,1000,1000,922000,1084598.6984815618,,,,,4747264,4804608,101000,101000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,2,diff,random,1000,1000,63954416,15636.136838463195,,,,,4747264,9019392,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,2,diff,clustered,1000,1000,1634459,611823.2393715597,,,,,4747264,4833280,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,2,merge,append,1000,2000,3311625,603933.1144075794,,,,,4747264,4882432,102000,102000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,2,merge,random,1000,2000,264251458,7568.548590562555,,,,,4747264,17080320,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,2,merge,clustered,1000,2000,2592917,771332.0557503384,,,,,4747264,4919296,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,2,put,append,5000,5000,10057803833,497.12641875106254,1753459,3027792,8238417,52472625,22278224,128404288,505000,505000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,2,put,random,5000,5000,14392357583,347.4065990346093,2583208,4884917,8255083,58650292,22278224,177549872,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,2,put,clustered,5000,5000,10804152375,462.7850317596062,2065708,2504625,5717125,14260750,22278224,141954080,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,2,batch,append,5000,5000,11816250,423146.09118798265,,,,,22278224,22628424,505000,505000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,2,batch,random,5000,5000,659668667,7579.562665510078,,,,,22278224,42688592,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,2,batch,clustered,5000,5000,23989833,208421.62594462413,,,,,22278224,22599584,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,2,diff,append,5000,5000,3576500,1398014.8189570808,,,,,22278224,22628424,505000,505000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,2,diff,random,5000,5000,378856084,13197.623612664485,,,,,22278224,42688592,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,2,diff,clustered,5000,5000,9814958,509426.53040389984,,,,,22278224,22599584,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,2,merge,append,5000,10000,57148209,174983.61147240852,,,,,22278224,23023944,510000,510000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,2,merge,random,5000,10000,2415527041,4139.883276098667,,,,,22278224,82063440,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,2,merge,clustered,5000,10000,5560500,1798399.4245121842,,,,,22278224,23015704,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,2,put,append,5000,5000,2761084708,1810.882507701752,282875,769542,13204250,23958125,23547904,133013296,505000,505000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,2,put,random,5000,5000,3177530917,1573.5488121452006,371709,735417,12878750,26992166,23547904,190267424,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,2,put,clustered,5000,5000,2435938041,2052.5973632512437,266875,513083,12180167,22530958,23547904,151781288,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,2,batch,append,5000,5000,42199250,118485.5181075493,,,,,23547904,24194584,505000,505000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,2,batch,random,5000,5000,540705541,9247.177291271739,,,,,23547904,68176824,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,2,batch,clustered,5000,5000,51397125,97281.70593199522,,,,,23547904,24000944,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,2,diff,append,5000,5000,7013167,712944.665370153,,,,,23547904,23822336,505000,505000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,2,diff,random,5000,5000,250192667,19984.59850943593,,,,,23547904,45101056,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,2,diff,clustered,5000,5000,5120625,976443.3052605883,,,,,23547904,23805952,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,2,merge,append,5000,10000,94887458,105388.00607346864,,,,,23547904,24113152,510000,510000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,2,merge,random,5000,10000,2348370459,4258.271927103985,,,,,23547904,86286336,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,2,merge,clustered,5000,10000,4605291,2171415.443671203,,,,,23547904,24092672,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,2,put,append,10000,10000,17265424417,579.1922491145791,1574250,2182000,7849625,27162958,44539984,239242152,1010000,1010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,2,put,random,10000,10000,25861514375,386.6749585889245,2369708,3531375,8589625,53023291,44539984,351462400,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,2,put,clustered,10000,10000,24084007583,415.21328896518975,2138209,3720958,8833125,50816458,44539984,334615312,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,2,batch,append,10000,10000,23054916,433746.97179551644,,,,,44539984,45145624,1010000,1010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,2,batch,random,10000,10000,1697984916,5889.3338249183835,,,,,44539984,85266512,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,2,batch,clustered,10000,10000,44212375,226181.01832348976,,,,,44539984,45149744,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,2,diff,append,10000,10000,6246292,1600949.8115041691,,,,,44539984,45145624,1010000,1010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,2,diff,random,10000,10000,761261417,13136.091987176069,,,,,44539984,85266512,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,2,diff,clustered,10000,10000,14370750,695857.9058156324,,,,,44539984,45149744,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,2,merge,append,10000,20000,23215583,861490.3188087071,,,,,44539984,45804824,1020000,1020000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,2,merge,random,10000,20000,12443405000,1607.2771078334267,,,,,44539984,163639376,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,2,merge,clustered,10000,20000,7821042,2557204.0145034385,,,,,44539984,45825424,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,2,put,append,10000,10000,7981310833,1252.9270202901268,346750,1435083,17880875,40507167,47177728,272408824,1010000,1010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,2,put,random,10000,10000,7150921083,1398.4212500642975,393916,839375,14493500,32910250,47177728,372719768,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,2,put,clustered,10000,10000,6361227334,1572.0236795423416,345958,641875,13669292,85427792,47177728,382292000,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,2,batch,append,10000,10000,65563750,152523.30746792245,,,,,47177728,48112808,1010000,1010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,2,batch,random,10000,10000,1155089709,8657.336241578445,,,,,47177728,136218064,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,2,batch,clustered,10000,10000,98487750,101535.47014730258,,,,,47177728,48162248,1000000,1000000,true,
