implementation,revision,records,phase,workload,operation,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_count,validated,run
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,mutation,clustered,point_read,65000,247958541,3814.747,262140.597,3f4faf6738a21a14,57500,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,mutation,clustered,range_scan,57500,15517667,269.872,3705453.919,3f4faf6738a21a14,57500,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,fresh,append,write,50000,36140333,722.807,1383495.830,bd7b883b605f8118,50000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,fresh,append,point_read,50000,292294958,5845.899,171060.084,bd7b883b605f8118,50000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,fresh,append,range_scan,50000,9301042,186.021,5375741.772,bd7b883b605f8118,50000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,fresh,append,write,50000,42789125,855.783,1168521.207,bd7b883b605f8118,50000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,fresh,append,point_read,50000,30164458,603.289,1657579.924,bd7b883b605f8118,50000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,fresh,append,range_scan,50000,1011708,20.234,49421374.547,bd7b883b605f8118,50000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,fresh,random,write,50000,43021250,860.425,1162216.347,ccbb2643dbf4bfa2,50000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,fresh,random,point_read,50000,321914417,6438.288,155320.785,ccbb2643dbf4bfa2,50000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,fresh,random,range_scan,50000,9525625,190.512,5248999.409,ccbb2643dbf4bfa2,50000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,fresh,random,write,50000,61168875,1223.378,817409.181,ccbb2643dbf4bfa2,50000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,fresh,random,point_read,50000,28605250,572.105,1747930.887,ccbb2643dbf4bfa2,50000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,fresh,random,range_scan,50000,1176833,23.537,42486911.907,ccbb2643dbf4bfa2,50000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,fresh,clustered,write,50000,46664000,933.280,1071489.799,205a94f559ff5dec,50000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,fresh,clustered,point_read,50000,29201458,584.029,1712243.272,205a94f559ff5dec,50000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,fresh,clustered,range_scan,50000,973500,19.470,51361068.310,205a94f559ff5dec,50000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,fresh,clustered,write,50000,31808542,636.171,1571904.805,205a94f559ff5dec,50000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,fresh,clustered,point_read,50000,379837792,7596.756,131635.138,205a94f559ff5dec,50000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,fresh,clustered,range_scan,50000,11745250,234.905,4257040.080,205a94f559ff5dec,50000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,mutation,append,write,15000,19431750,1295.450,771932.533,3c499f1c4facc286,65000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,mutation,append,point_read,65000,35288000,542.892,1841985.944,3c499f1c4facc286,65000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,mutation,append,range_scan,65000,1526000,23.477,42595019.659,3c499f1c4facc286,65000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,mutation,append,write,15000,8545042,569.669,1755403.894,3c499f1c4facc286,65000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,mutation,append,point_read,65000,251532500,3869.731,258415.910,3c499f1c4facc286,65000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,mutation,append,range_scan,65000,11950208,183.849,5439235.869,3c499f1c4facc286,65000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,mutation,random,write,15000,27501750,1833.450,545419.837,fe19475bee4bebd1,57500,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,mutation,random,point_read,65000,50593750,778.365,1284743.669,fe19475bee4bebd1,57500,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,mutation,random,range_scan,57500,1251708,21.769,45937231.367,fe19475bee4bebd1,57500,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,mutation,random,write,15000,42495458,2833.031,352978.900,fe19475bee4bebd1,57500,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,mutation,random,point_read,65000,386205084,5941.617,168304.361,fe19475bee4bebd1,57500,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,mutation,random,range_scan,57500,10665292,185.483,5391319.806,fe19475bee4bebd1,57500,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,mutation,clustered,write,15000,12227875,815.192,1226705.376,3f4faf6738a21a14,57500,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,mutation,clustered,point_read,65000,264534125,4069.756,245714.990,3f4faf6738a21a14,57500,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,50000,mutation,clustered,range_scan,57500,10983708,191.021,5235026.277,3f4faf6738a21a14,57500,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,mutation,clustered,write,15000,11930583,795.372,1257273.010,3f4faf6738a21a14,57500,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,mutation,clustered,point_read,65000,31452125,483.879,2066633.018,3f4faf6738a21a14,57500,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,50000,mutation,clustered,range_scan,57500,1383459,24.060,41562489.383,3f4faf6738a21a14,57500,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,append,write,1000000,646413958,646.414,1546996.298,9022bebe1b37f1a0,1000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,append,point_read,100000,619114917,6191.149,161520.902,9022bebe1b37f1a0,1000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,append,range_scan,1000000,227544791,227.545,4394739.144,9022bebe1b37f1a0,1000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,append,write,1000000,1827115125,1827.115,547310.887,9022bebe1b37f1a0,1000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,append,point_read,100000,143555291,1435.553,696595.711,9022bebe1b37f1a0,1000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,append,range_scan,1000000,26483125,26.483,37759894.272,9022bebe1b37f1a0,1000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,random,write,1000000,1001458208,1001.458,998543.915,1ea63edc2fc9d3ae,1000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,random,point_read,100000,620977917,6209.779,161036.322,1ea63edc2fc9d3ae,1000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,random,range_scan,1000000,194729625,194.730,5135325.454,1ea63edc2fc9d3ae,1000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,random,write,1000000,2543858042,2543.858,393103.697,1ea63edc2fc9d3ae,1000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,random,point_read,100000,139743917,1397.439,715594.654,1ea63edc2fc9d3ae,1000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,random,range_scan,1000000,27097167,27.097,36904226.925,1ea63edc2fc9d3ae,1000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,clustered,write,1000000,1521314000,1521.314,657326.495,97982a098e54aeae,1000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,clustered,point_read,100000,139941709,1399.417,714583.241,97982a098e54aeae,1000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,clustered,range_scan,1000000,26383166,26.383,37902956.757,97982a098e54aeae,1000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,clustered,write,1000000,664059416,664.059,1505889.347,97982a098e54aeae,1000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,clustered,point_read,100000,628821750,6288.217,159027.578,97982a098e54aeae,1000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,clustered,range_scan,1000000,192598000,192.598,5192161.912,97982a098e54aeae,1000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,append,write,300000,463012250,1543.374,647931.021,5b78f26021f8f5fe,1300000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,append,point_read,100000,65412208,654.122,1528766.618,5b78f26021f8f5fe,1300000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,append,range_scan,1300000,34292875,26.379,37908749.266,5b78f26021f8f5fe,1300000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,append,write,300000,204170500,680.568,1469360.167,5b78f26021f8f5fe,1300000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,append,point_read,100000,367512000,3675.120,272099.959,5b78f26021f8f5fe,1300000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,append,range_scan,1300000,250898750,192.999,5181372.964,5b78f26021f8f5fe,1300000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,random,write,300000,769899625,2566.332,389661.185,31410e2e26ae4359,1150000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,random,point_read,100000,141457959,1414.580,706923.815,31410e2e26ae4359,1150000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,random,range_scan,1150000,31385000,27.291,36641707.822,31410e2e26ae4359,1150000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,random,write,300000,855005792,2850.019,350874.816,31410e2e26ae4359,1150000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,random,point_read,100000,640245042,6402.450,156190.198,31410e2e26ae4359,1150000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,random,range_scan,1150000,215465292,187.361,5337286.527,31410e2e26ae4359,1150000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,clustered,write,300000,270678917,902.263,1108324.222,800dca3c814e1e50,1150000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,clustered,point_read,100000,357546208,3575.462,279684.130,800dca3c814e1e50,1150000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,clustered,range_scan,1150000,218558167,190.051,5261757.160,800dca3c814e1e50,1150000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,clustered,write,300000,384610292,1282.034,780010.328,800dca3c814e1e50,1150000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,clustered,point_read,100000,64806375,648.064,1543058.071,800dca3c814e1e50,1150000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,clustered,range_scan,1150000,31622625,27.498,36366367.435,800dca3c814e1e50,1150000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,append,write,1000000,1985419458,1985.419,503671.905,9022bebe1b37f1a0,1000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,append,point_read,100000,141667250,1416.672,705879.446,9022bebe1b37f1a0,1000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,append,range_scan,1000000,25832292,25.832,38711237.857,9022bebe1b37f1a0,1000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,append,write,1000000,564118000,564.118,1772678.766,9022bebe1b37f1a0,1000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,append,point_read,100000,630942292,6309.423,158493.100,9022bebe1b37f1a0,1000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,append,range_scan,1000000,192066209,192.066,5206537.918,9022bebe1b37f1a0,1000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,random,write,1000000,2517611958,2517.612,397201.799,1ea63edc2fc9d3ae,1000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,random,point_read,100000,145248958,1452.490,688473.097,1ea63edc2fc9d3ae,1000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,random,range_scan,1000000,26810208,26.810,37299225.728,1ea63edc2fc9d3ae,1000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,random,write,1000000,980300083,980.300,1020095.803,1ea63edc2fc9d3ae,1000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,random,point_read,100000,625406208,6254.062,159896.078,1ea63edc2fc9d3ae,1000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,random,range_scan,1000000,192596916,192.597,5192191.136,1ea63edc2fc9d3ae,1000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,clustered,write,1000000,651923833,651.924,1533921.525,97982a098e54aeae,1000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,clustered,point_read,100000,645295958,6452.960,154967.653,97982a098e54aeae,1000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,clustered,range_scan,1000000,197326458,197.326,5067744.134,97982a098e54aeae,1000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,clustered,write,1000000,1673053875,1673.054,597709.383,97982a098e54aeae,1000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,clustered,point_read,100000,141448250,1414.483,706972.338,97982a098e54aeae,1000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,clustered,range_scan,1000000,27112042,27.112,36883979.451,97982a098e54aeae,1000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,append,write,300000,189928625,633.095,1579540.735,5b78f26021f8f5fe,1300000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,append,point_read,100000,369397542,3693.975,270711.060,5b78f26021f8f5fe,1300000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,append,range_scan,1300000,243670500,187.439,5335073.388,5b78f26021f8f5fe,1300000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,append,write,300000,516734250,1722.447,580569.219,5b78f26021f8f5fe,1300000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,append,point_read,100000,61826625,618.266,1617426.149,5b78f26021f8f5fe,1300000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,append,range_scan,1300000,34152083,26.271,38065028.127,5b78f26021f8f5fe,1300000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,random,write,300000,805744334,2685.814,372326.540,31410e2e26ae4359,1150000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,random,point_read,100000,644327792,6443.278,155200.507,31410e2e26ae4359,1150000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,random,range_scan,1150000,216177167,187.980,5319710.754,31410e2e26ae4359,1150000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,random,write,300000,829288667,2764.296,361755.818,31410e2e26ae4359,1150000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,random,point_read,100000,142156833,1421.568,703448.423,31410e2e26ae4359,1150000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,random,range_scan,1150000,31694917,27.561,36283420.461,31410e2e26ae4359,1150000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,clustered,write,300000,367872917,1226.243,815499.011,800dca3c814e1e50,1150000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,clustered,point_read,100000,64255709,642.557,1556281.948,800dca3c814e1e50,1150000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,clustered,range_scan,1150000,31627416,27.502,36360858.567,800dca3c814e1e50,1150000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,clustered,write,300000,262525625,875.085,1142745.589,800dca3c814e1e50,1150000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,clustered,point_read,100000,357504042,3575.040,279717.117,800dca3c814e1e50,1150000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,clustered,range_scan,1150000,209482541,182.159,5489717.637,800dca3c814e1e50,1150000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,append,write,1000000,546180125,546.180,1830897.820,9022bebe1b37f1a0,1000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,append,point_read,100000,630696209,6306.962,158554.941,9022bebe1b37f1a0,1000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,append,range_scan,1000000,190528417,190.528,5248560.901,9022bebe1b37f1a0,1000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,append,write,1000000,2027823708,2027.824,493139.515,9022bebe1b37f1a0,1000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,append,point_read,100000,141954958,1419.550,704448.801,9022bebe1b37f1a0,1000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,append,range_scan,1000000,25468208,25.468,39264639.271,9022bebe1b37f1a0,1000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,random,write,1000000,979988625,979.989,1020420.007,1ea63edc2fc9d3ae,1000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,random,point_read,100000,638093375,6380.934,156716.875,1ea63edc2fc9d3ae,1000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,random,range_scan,1000000,191222333,191.222,5229514.693,1ea63edc2fc9d3ae,1000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,random,write,1000000,2430589041,2430.589,411422.903,1ea63edc2fc9d3ae,1000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,random,point_read,100000,141736584,1417.366,705534.148,1ea63edc2fc9d3ae,1000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,random,range_scan,1000000,25174000,25.174,39723524.271,1ea63edc2fc9d3ae,1000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,clustered,write,1000000,1677809791,1677.810,596015.118,97982a098e54aeae,1000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,clustered,point_read,100000,145984000,1459.840,685006.576,97982a098e54aeae,1000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,fresh,clustered,range_scan,1000000,26099541,26.100,38314850.058,97982a098e54aeae,1000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,clustered,write,1000000,649846834,649.847,1538824.147,97982a098e54aeae,1000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,clustered,point_read,100000,658535166,6585.352,151852.179,97982a098e54aeae,1000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,fresh,clustered,range_scan,1000000,193089625,193.090,5178942.162,97982a098e54aeae,1000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,append,write,300000,501343292,1671.144,598392.369,5b78f26021f8f5fe,1300000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,append,point_read,100000,64010292,640.103,1562248.771,5b78f26021f8f5fe,1300000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,append,range_scan,1300000,35446542,27.267,36674945.612,5b78f26021f8f5fe,1300000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,append,write,300000,267435792,891.453,1121764.584,5b78f26021f8f5fe,1300000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,append,point_read,100000,364629708,3646.297,274250.830,5b78f26021f8f5fe,1300000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,append,range_scan,1300000,250231041,192.485,5195198.784,5b78f26021f8f5fe,1300000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,random,write,300000,759883542,2532.945,394797.339,31410e2e26ae4359,1150000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,random,point_read,100000,143143042,1431.430,698601.892,31410e2e26ae4359,1150000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,random,range_scan,1150000,31191333,27.123,36869216.202,31410e2e26ae4359,1150000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,random,write,300000,828116042,2760.387,362268.070,31410e2e26ae4359,1150000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,random,point_read,100000,631309917,6313.099,158400.806,31410e2e26ae4359,1150000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,random,range_scan,1150000,221206875,192.354,5198753.429,31410e2e26ae4359,1150000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,clustered,write,300000,256828667,856.096,1168093.903,800dca3c814e1e50,1150000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,clustered,point_read,100000,344802709,3448.027,290020.923,800dca3c814e1e50,1150000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,1000000,mutation,clustered,range_scan,1150000,219120208,190.539,5248260.809,800dca3c814e1e50,1150000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,clustered,write,300000,378240167,1260.801,793146.858,800dca3c814e1e50,1150000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,clustered,point_read,100000,64197708,641.977,1557688.010,800dca3c814e1e50,1150000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,1000000,mutation,clustered,range_scan,1150000,31734917,27.596,36237687.340,800dca3c814e1e50,1150000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,append,write,5000000,2798801916,559.760,1786478.697,d1647945eb322bb6,5000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,append,point_read,100000,667588875,6675.889,149792.790,d1647945eb322bb6,5000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,append,range_scan,5000000,964710625,192.942,5182901.349,d1647945eb322bb6,5000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,write,5000000,35539273250,7107.855,140689.427,d1647945eb322bb6,5000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,point_read,100000,150824291,1508.243,663023.173,d1647945eb322bb6,5000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,range_scan,5000000,191202875,38.241,26150234.404,d1647945eb322bb6,5000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,random,write,5000000,5256496375,1051.299,951203.928,381618c8cd44f2be,5000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,random,point_read,100000,658984167,6589.842,151748.714,381618c8cd44f2be,5000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,random,range_scan,5000000,958584334,191.717,5216025.156,381618c8cd44f2be,5000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,write,5000000,27800876666,5560.175,179850.444,381618c8cd44f2be,5000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,point_read,100000,150748167,1507.482,663357.983,381618c8cd44f2be,5000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,range_scan,5000000,194756125,38.951,25673133.515,381618c8cd44f2be,5000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,write,5000000,17642231375,3528.446,283410.862,8ef05bfe0e072492,5000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,point_read,100000,169654459,1696.545,589433.373,8ef05bfe0e072492,5000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,range_scan,5000000,194291083,38.858,25734582.992,8ef05bfe0e072492,5000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,clustered,write,5000000,3380174959,676.035,1479213.372,8ef05bfe0e072492,5000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,clustered,point_read,100000,643047167,6430.472,155509.588,8ef05bfe0e072492,5000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,clustered,range_scan,5000000,965436209,193.087,5179006.084,8ef05bfe0e072492,5000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,write,1500000,4411259625,2940.840,340038.929,d63ec1ddc44a3175,6500000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,point_read,100000,67076583,670.766,1490833.247,d63ec1ddc44a3175,6500000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,range_scan,6500000,283319750,43.588,22942276.350,d63ec1ddc44a3175,6500000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,append,write,1500000,881481375,587.654,1701680.878,d63ec1ddc44a3175,6500000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,append,point_read,100000,364071541,3640.715,274671.290,d63ec1ddc44a3175,6500000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,append,range_scan,6500000,1264876917,194.596,5138839.924,d63ec1ddc44a3175,6500000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,write,1500000,5968839000,3979.226,251305.153,cf7592b3374c733e,5750000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,point_read,100000,234148750,2341.488,427078.940,cf7592b3374c733e,5750000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,range_scan,5750000,232142792,40.373,24769237.720,cf7592b3374c733e,5750000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,random,write,1500000,4670260500,3113.507,321181.227,cf7592b3374c733e,5750000,true,1
