records,operation,pattern,cache_state,repetitions,latency_median_ns,latency_min_ns,latency_max_ns,ns_per_op_median,ops_per_sec_median,nodes_read_median,nodes_written_median,bytes_read_median,bytes_written_median,cache_hits_median,cache_misses_median,pg_calls_median,pg_execution_ms_median,pg_shared_blks_hit_median,pg_shared_blks_read_median,pg_wal_bytes_median,tree_records_median,tree_nodes_median,tree_height_median,tree_bytes_median,table_bytes_after_median,index_bytes_after_median
1000000,put,random,cold-manager,3,9214148500,9018826250,9575820417,9214148500.0,0.10852874793585104,7717.0,7719.0,31660662.0,31662829.0,106972.0,7717.0,15442.0,439.1575570000002,100789.0,0.0,10219972.0,1000000.0,7719.0,3.0,31662829.0,17801216.0,778240.0
1000000,query,append,cold-manager,3,57433291,55004125,62927542,5743.3291,174115.04418230188,86.0,0.0,326704.0,0.0,0.0,86.0,86.0,1.29649,311.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9240576.0,647168.0
1000000,query,clustered,cold-manager,3,51244541,47139625,65130125,5124.4541,195142.7372527349,74.0,0.0,353109.0,0.0,0.0,74.0,74.0,1.1618030000000001,277.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9240576.0,647168.0
1000000,query,random,cold-manager,3,2967445334,2945449083,3905213083,296744.5334,3369.902011478807,4498.0,0.0,25708157.0,0.0,0.0,4498.0,4498.0,69.58180299999997,14590.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9240576.0,647168.0
1000000,scan,append,cold-manager,3,60338666,59339958,70784083,6033.8666,165731.20791235258,86.0,0.0,326704.0,0.0,1110.0,86.0,86.0,1.3140330000000002,311.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9240576.0,647168.0
1000000,scan,clustered,cold-manager,3,52652750,47351125,57704500,5265.275,189923.60323060048,74.0,0.0,353109.0,0.0,795.0,74.0,74.0,1.2990479999999995,277.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9240576.0,647168.0
10000000,batch,append,cold-manager,3,45279750,45200375,53784041,4527.975,220849.27589043666,0.0,73.0,0.0,331118.0,0.0,0.0,79.0,3.476225,692.0,0.0,99075.0,10010000.0,77043.0,3.0,316930834.0,90931200.0,5677056.0
10000000,batch,clustered,cold-manager,3,93279579750,93243529167,93875440542,9327957.975,107.20459962192315,76973.0,76974.0,316614482.0,316614779.0,1083859.0,76973.0,153953.0,4745.690403999999,1232874.0,52.0,102957539.0,10000000.0,76974.0,3.0,316614779.0,177881088.0,8101888.0
10000000,batch,random,cold-manager,3,91975775083,88694808750,95612598917,9197577.5083,108.72428083346821,76973.0,76974.0,316614482.0,316614779.0,1083859.0,76973.0,153953.0,4780.276978000015,1194795.0,3365.0,132162825.0,10000000.0,76974.0,3.0,316614779.0,179085312.0,9207808.0
10000000,build,base,cold-manager,1,33482115916,33482115916,33482115916,3348.2115916,298666.90698664385,0.0,76974.0,0.0,316614779.0,0.0,0.0,76975.0,2819.8360329999964,640079.0,3.0,98254705.0,10000000.0,76974.0,3.0,316614779.0,90832896.0,5693440.0
10000000,diff,append,cold-manager,3,53220750,52656583,66593500,5322.075,187896.6380594035,77.0,0.0,346181.0,0.0,0.0,77.0,77.0,1.5546270000000004,339.0,0.0,0.0,10010000.0,77043.0,3.0,316930834.0,90931200.0,5677056.0
10000000,diff,clustered,cold-manager,3,110245417,101854166,121057750,11024.5417,90706.71844798773,138.0,0.0,693010.0,0.0,134.0,138.0,138.0,2.842505,615.0,1.0,373.0,10000000.0,76974.0,3.0,316614779.0,177889280.0,8101888.0
10000000,diff,random,cold-manager,3,13341997542,12939176750,13776207791,1334199.7542,749.5129547521243,18848.0,0.0,138920134.0,0.0,18766.0,18848.0,18848.0,491.5666720000027,79171.0,6558.0,427511.0,10000000.0,76974.0,3.0,316614779.0,179027968.0,9142272.0
10000000,full_scan,append,cold-manager,1,54362827583,54362827583,54362827583,5436.2827583,183949.2249503066,76974.0,0.0,316614779.0,0.0,1083857.0,76974.0,76974.0,1202.3465960000103,318138.0,0.0,0.0,10000000.0,76974.0,3.0,316614779.0,90857472.0,5677056.0
10000000,get_cold,append,cold-manager,3,27334514958,26516509709,28687395541,2733451.4958,365.8378433041592,40000.0,0.0,165228797.0,0.0,0.0,40000.0,40000.0,729.9650410000012,199094.0,0.0,0.0,10000000.0,76974.0,3.0,316614779.0,90841088.0,5677056.0
10000000,get_cold,clustered,cold-manager,3,28065682083,27216431333,28709731042,2806568.2083,356.30703613140474,40000.0,0.0,244637520.0,0.0,0.0,40000.0,40000.0,898.9983329999939,234575.0,0.0,0.0,10000000.0,76974.0,3.0,316614779.0,90841088.0,5677056.0
10000000,get_cold,random,cold-manager,3,28479945584,27937510333,31929475834,2847994.5584,351.12426638967975,40000.0,0.0,258762321.0,0.0,0.0,40000.0,40000.0,981.5554419999985,235701.0,1465.0,0.0,10000000.0,76974.0,3.0,316614779.0,90841088.0,5677056.0
10000000,get_warm,append,warm-manager,3,7671417,7276291,7685875,767.1417,1303540.1412802876,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,76974.0,3.0,316614779.0,90841088.0,5677056.0
10000000,get_warm,clustered,warm-manager,3,8106625,7942125,12495542,810.6625,1233558.971828597,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,76974.0,3.0,316614779.0,90841088.0,5677056.0
10000000,get_warm,random,warm-manager,3,26861791,25997417,27297917,2686.1791,372275.9960421105,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,76974.0,3.0,316614779.0,90841088.0,5677056.0
10000000,merge,append,cold-manager,3,111572666,109750666,113496875,5578.6333,179255.37425089403,102.0,94.0,358035.0,327903.0,0.0,102.0,202.0,5.012423,1538.0,0.0,125501.0,10020000.0,77133.0,3.0,317248369.0,91152384.0,5685248.0
10000000,merge,clustered,cold-manager,3,87585768750,87045346416,91667401459,4379288.4375,228.34759899278728,77043.0,76974.0,316997981.0,316614779.0,1084093.0,77043.0,154023.0,4715.587930000006,1398851.0,43614.0,109070822.0,10000000.0,76974.0,3.0,316614779.0,263086080.0,8822784.0
10000000,merge,random,cold-manager,3,100710980125,96505694417,102536401542,5035549.00625,198.5880782331429,85205.0,76974.0,374671246.0,316614779.0,1116726.0,85205.0,162185.0,5344.1746949999515,1301158.0,47535.0,183620684.0,10000000.0,76974.0,3.0,316614779.0,262881280.0,10076160.0
10000000,put,append,cold-manager,3,12345250,12235042,12927250,12345250.0,81.00281484781596,0.0,4.0,0.0,15101.0,0.0,0.0,10.0,0.365292,90.0,0.0,13463.0,10000001.0,76974.0,3.0,316614817.0,90857472.0,5685248.0
10000000,put,clustered,cold-manager,3,89855442834,89146471292,92027533291,89855442834.0,0.011128986385915562,76973.0,76974.0,316614482.0,316614779.0,1083859.0,76973.0,153953.0,4492.0813269999835,1233113.0,55.0,102963270.0,10000000.0,76974.0,3.0,316614779.0,177872896.0,8101888.0
10000000,put,random,cold-manager,3,89286083000,87000176875,94887124417,89286083000.0,0.011199953748670999,76973.0,76974.0,316614482.0,316614779.0,1083859.0,76973.0,153953.0,4512.164893000024,1233112.0,1881.0,102967128.0,10000000.0,76974.0,3.0,316614779.0,177881088.0,8110080.0
10000000,query,append,cold-manager,3,54108916,50718292,54995458,5410.8916,184812.42536812232,71.0,0.0,319562.0,0.0,0.0,71.0,71.0,1.3730399999999998,333.0,0.0,0.0,10000000.0,76974.0,3.0,316614779.0,90841088.0,5677056.0
10000000,query,clustered,cold-manager,3,49588583,46498750,50430041,4958.8583,201659.32146115165,69.0,0.0,346505.0,0.0,0.0,69.0,69.0,1.2675540000000003,339.0,0.0,0.0,10000000.0,76974.0,3.0,316614779.0,90841088.0,5677056.0
10000000,query,random,cold-manager,3,6753374083,6592719166,6766301334,675337.4083,1480.7413119869373,9397.0,0.0,69793977.0,0.0,0.0,9397.0,9397.0,206.6559610000007,42954.0,0.0,0.0,10000000.0,76974.0,3.0,316614779.0,90841088.0,5677056.0
10000000,scan,append,cold-manager,3,55780875,49940875,57609666,5578.0875,179272.9138795331,71.0,0.0,319562.0,0.0,885.0,71.0,71.0,1.1852929999999997,333.0,0.0,0.0,10000000.0,76974.0,3.0,316614779.0,90841088.0,5677056.0
10000000,scan,clustered,cold-manager,3,52884042,52565084,53991791,5288.4042,189092.95927115405,69.0,0.0,346505.0,0.0,553.0,69.0,69.0,1.3272939999999998,339.0,0.0,0.0,10000000.0,76974.0,3.0,316614779.0,90841088.0,5677056.0
