implementation,revision,contract_version,records,density,locality,operation,relationship,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_digest,result_count,base_count,target_count,conflict_count,validated,repetition,peak_rss_bytes
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,0,none,merge_noop,noop,1,46833,46833.000,21352.465,0b31971718e3d385,56243da61f51239e,1000000,1000000,1000000,0,true,2,549437440
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,append,full_diff,compare,10000,1624000,162.400,6157635.468,18ad88cafd0f1eb5,de2991d59c0c2e13,10000,1000000,1010000,0,true,2,366428160
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,append,range_diff,compare,10000,1589834,158.983,6289964.864,18ad88cafd0f1eb5,de2991d59c0c2e13,10000,1000000,1010000,0,true,2,366428160
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,append,patch_generate,compare,10000,625,0.062,16000000000.000,18ad88cafd0f1eb5,de2991d59c0c2e13,1,1000000,1010000,0,true,2,366428160
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,append,patch_apply,compare,10000,3458,0.346,2891844997.108,18ad88cafd0f1eb5,02bc567cb31a087e,1010000,1000000,1010000,0,true,2,366428160
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,append,merge_disjoint,disjoint,20000,6953500,347.675,2876249.371,a726f584ef5725fb,71ab6baa60a93596,1020000,1000000,1020000,0,true,2,366428160
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,append,merge_convergent,convergent,10000,500,0.050,20000000000.000,f4cbe6ee35839cec,02bc567cb31a087e,1010000,1000000,1010000,0,true,2,366428160
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,append,merge_conflict,conflict,10000,6195958,619.596,1613955.421,916a6fa95fdd86bf,02bc567cb31a087e,1010000,1000000,1010000,10000,true,2,366428160
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,append,full_diff,compare,10000,1918917,191.892,5211272.817,18ad88cafd0f1eb5,de2991d59c0c2e13,10000,1000000,1010000,0,true,2,562577408
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,append,range_diff,compare,10000,1849209,184.921,5407717.570,18ad88cafd0f1eb5,de2991d59c0c2e13,10000,1000000,1010000,0,true,2,562577408
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,append,patch_generate,compare,10000,20708,2.071,482905157.427,18ad88cafd0f1eb5,de2991d59c0c2e13,1,1000000,1010000,0,true,2,562577408
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,append,patch_apply,compare,10000,77042,7.704,129799330.235,18ad88cafd0f1eb5,02bc567cb31a087e,1010000,1000000,1010000,0,true,2,562577408
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,append,merge_disjoint,disjoint,20000,412542,20.627,48479912.348,a726f584ef5725fb,71ab6baa60a93596,1020000,1000000,1020000,0,true,2,562577408
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,append,merge_convergent,convergent,10000,68208,6.821,146610368.285,f4cbe6ee35839cec,02bc567cb31a087e,1010000,1000000,1010000,0,true,2,562577408
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,append,merge_conflict,conflict,10000,5504959,550.496,1816543.956,916a6fa95fdd86bf,02bc567cb31a087e,1010000,1000000,1010000,10000,true,2,562577408
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,random,full_diff,compare,10000,18649125,1864.912,536218.187,7bf3adbff4c874e1,1d42ace13d3e31bf,10000,1000000,1000000,0,true,2,1322123264
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,random,range_diff,compare,1005,1724000,1715.423,582946.636,7bf3adbff4c874e1,bf3b788358cb02db,1005,1000000,1000000,0,true,2,1322123264
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,random,patch_generate,compare,10000,625,0.062,16000000000.000,7bf3adbff4c874e1,1d42ace13d3e31bf,1,1000000,1000000,0,true,2,1322123264
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,random,patch_apply,compare,10000,5000,0.500,2000000000.000,7bf3adbff4c874e1,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,2,1322123264
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,random,merge_disjoint,disjoint,20000,589631458,29481.573,33919.493,8f3713996675d31b,e150d2b887ecaac2,1000000,1000000,1000000,0,true,2,1322123264
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,random,merge_convergent,convergent,10000,42,0.004,238095238095.238,13292564efcd13d4,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,2,1322123264
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,random,merge_conflict,conflict,10000,237514708,23751.471,42102.656,0f0cd46e71472bcf,880c3d7c9c21aa69,1000000,1000000,1000000,10000,true,2,1322123264
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,random,full_diff,compare,10000,28262000,2826.200,353832.001,7bf3adbff4c874e1,1d42ace13d3e31bf,10000,1000000,1000000,0,true,2,757481472
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,random,range_diff,compare,1005,2327125,2315.547,431863.351,7bf3adbff4c874e1,bf3b788358cb02db,1005,1000000,1000000,0,true,2,757481472
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,random,patch_generate,compare,10000,16375,1.637,610687022.901,7bf3adbff4c874e1,1d42ace13d3e31bf,4,1000000,1000000,0,true,2,757481472
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,random,patch_apply,compare,10000,31208,3.121,320430658.805,7bf3adbff4c874e1,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,2,757481472
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,random,merge_disjoint,disjoint,20000,150918166,7545.908,132522.151,8f3713996675d31b,e150d2b887ecaac2,1000000,1000000,1000000,0,true,2,757481472
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,random,merge_convergent,convergent,10000,368250,36.825,27155465.037,13292564efcd13d4,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,2,757481472
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,random,merge_conflict,conflict,10000,84471042,8447.104,118383.765,0f0cd46e71472bcf,880c3d7c9c21aa69,1000000,1000000,1000000,10000,true,2,757481472
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,clustered,full_diff,compare,10000,1055833,105.583,9471194.782,4c9c716f8c378df5,891abef031815643,10000,1000000,1000000,0,true,2,371490816
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,clustered,range_diff,compare,2000,207417,103.709,9642411.181,4c9c716f8c378df5,19ad14773022116b,2000,1000000,1000000,0,true,2,371490816
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,clustered,patch_generate,compare,10000,625,0.062,16000000000.000,4c9c716f8c378df5,891abef031815643,1,1000000,1000000,0,true,2,371490816
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,clustered,patch_apply,compare,10000,5541,0.554,1804728388.378,4c9c716f8c378df5,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,2,371490816
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,clustered,merge_disjoint,disjoint,20000,13782416,689.121,1451124.389,c96236c2e32f42fe,5dbfc3146c5d831b,1000000,1000000,1000000,0,true,2,371490816
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,clustered,merge_convergent,convergent,10000,417,0.042,23980815347.722,603f1e52d1fb66c0,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,2,371490816
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,clustered,merge_conflict,conflict,10000,6640875,664.087,1505825.663,8d7cb90491bda136,1c0ae14b10c9ea65,1000000,1000000,1000000,10000,true,2,371490816
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,clustered,full_diff,compare,10000,2837792,283.779,3523866.443,4c9c716f8c378df5,891abef031815643,10000,1000000,1000000,0,true,2,551731200
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,clustered,range_diff,compare,2000,482709,241.355,4143283.013,4c9c716f8c378df5,19ad14773022116b,2000,1000000,1000000,0,true,2,551731200
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,clustered,patch_generate,compare,10000,7667,0.767,1304291117.777,4c9c716f8c378df5,891abef031815643,4,1000000,1000000,0,true,2,551731200
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,clustered,patch_apply,compare,10000,32542,3.254,307295187.757,4c9c716f8c378df5,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,2,551731200
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,clustered,merge_disjoint,disjoint,20000,838750,41.938,23845007.452,c96236c2e32f42fe,5dbfc3146c5d831b,1000000,1000000,1000000,0,true,2,551731200
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,clustered,merge_convergent,convergent,10000,57625,5.763,173535791.757,603f1e52d1fb66c0,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,2,551731200
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,clustered,merge_conflict,conflict,10000,6081333,608.133,1644376.323,8d7cb90491bda136,1c0ae14b10c9ea65,1000000,1000000,1000000,10000,true,2,551731200
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,append,full_diff,compare,300000,19576666,65.256,15324366.263,1d2c9504cff957cd,455045c6a9e6e6bb,300000,1000000,1300000,0,true,2,901677056
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,append,range_diff,compare,129999,11351541,87.320,11452101.525,1d2c9504cff957cd,5319ad9b0b1871fd,129999,1000000,1300000,0,true,2,901677056
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,append,patch_generate,compare,300000,1000,0.003,300000000000.000,1d2c9504cff957cd,455045c6a9e6e6bb,1,1000000,1300000,0,true,2,901677056
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,append,patch_apply,compare,300000,3417,0.011,87796312554.873,1d2c9504cff957cd,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,2,901677056
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,append,merge_disjoint,disjoint,600000,196388542,327.314,3055168.056,a86da0e459bb4246,1c05b4e58c497604,1600000,1000000,1600000,0,true,2,901677056
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,append,merge_convergent,convergent,300000,83,0.000,3614457831325.301,1401bcf5186f3fcc,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,2,901677056
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,append,merge_conflict,conflict,300000,128324250,427.748,2337827.807,e898afd88a409e9c,d886014f8b9c5c5b,1300000,1000000,1300000,300000,true,2,901677056
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,append,full_diff,compare,300000,60052750,200.176,4995608.028,1d2c9504cff957cd,455045c6a9e6e6bb,300000,1000000,1300000,0,true,2,705429504
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,append,range_diff,compare,129999,25651750,197.323,5067841.375,1d2c9504cff957cd,5319ad9b0b1871fd,129999,1000000,1300000,0,true,2,705429504
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,append,patch_generate,compare,300000,260417,0.868,1151998525.442,1d2c9504cff957cd,455045c6a9e6e6bb,2,1000000,1300000,0,true,2,705429504
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,append,patch_apply,compare,300000,82583,0.275,3632708911.035,1d2c9504cff957cd,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,2,705429504
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,append,merge_disjoint,disjoint,600000,530083,0.883,1131898212.167,a86da0e459bb4246,1c05b4e58c497604,1600000,1000000,1600000,0,true,2,705429504
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,append,merge_convergent,convergent,300000,90750,0.302,3305785123.967,1401bcf5186f3fcc,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,2,705429504
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,append,merge_conflict,conflict,300000,145912458,486.375,2056027.320,e898afd88a409e9c,d886014f8b9c5c5b,1300000,1000000,1300000,300000,true,2,705429504
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,random,full_diff,compare,300000,44715959,149.053,6709014.113,61e020c3ec1e417a,bac0c6cb54bcadb3,300000,1000000,1000000,0,true,2,1833664512
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,random,range_diff,compare,32699,4982417,152.372,6562879.020,61e020c3ec1e417a,b9dc4143db568235,32699,1000000,1000000,0,true,2,1833664512
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,random,patch_generate,compare,300000,667,0.002,449775112443.778,61e020c3ec1e417a,bac0c6cb54bcadb3,1,1000000,1000000,0,true,2,1833664512
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,random,patch_apply,compare,300000,8625,0.029,34782608695.652,61e020c3ec1e417a,52861eca8735cd56,1000000,1000000,1000000,0,true,2,1833664512
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,random,merge_disjoint,disjoint,600000,735650292,1226.084,815604.923,2f785cac95e1c03e,80e5593019e99ccd,1000000,1000000,1000000,0,true,2,1833664512
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,random,merge_convergent,convergent,300000,333,0.001,900900900900.901,43ec78708cdd79f4,52861eca8735cd56,1000000,1000000,1000000,0,true,2,1833664512
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,random,merge_conflict,conflict,300000,368670500,1228.902,813734.758,69b9a2d6bd593eae,52861eca8735cd56,1000000,1000000,1000000,300000,true,2,1833664512
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,random,full_diff,compare,300000,134470417,448.235,2230973.970,61e020c3ec1e417a,bac0c6cb54bcadb3,300000,1000000,1000000,0,true,2,1312014336
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,random,range_diff,compare,32699,14713834,449.978,2222330.359,61e020c3ec1e417a,b9dc4143db568235,32699,1000000,1000000,0,true,2,1312014336
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,random,patch_generate,compare,300000,13250,0.044,22641509433.962,61e020c3ec1e417a,bac0c6cb54bcadb3,4,1000000,1000000,0,true,2,1312014336
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,random,patch_apply,compare,300000,41000,0.137,7317073170.732,61e020c3ec1e417a,52861eca8735cd56,1000000,1000000,1000000,0,true,2,1312014336
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,random,merge_disjoint,disjoint,600000,525494750,875.825,1141781.150,2f785cac95e1c03e,80e5593019e99ccd,1000000,1000000,1000000,0,true,2,1312014336
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,random,merge_convergent,convergent,300000,23957667,79.859,12522087.397,43ec78708cdd79f4,52861eca8735cd56,1000000,1000000,1000000,0,true,2,1312014336
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,random,merge_conflict,conflict,300000,294545833,981.819,1018517.210,69b9a2d6bd593eae,52861eca8735cd56,1000000,1000000,1000000,300000,true,2,1312014336
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,clustered,full_diff,compare,300000,38171000,127.237,7859369.679,0326c5b09478a847,9859f2ba1e7c81aa,300000,1000000,1000000,0,true,2,1123401728
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,clustered,range_diff,compare,33000,4520083,136.972,7300750.893,0326c5b09478a847,d55eb157d861d079,33000,1000000,1000000,0,true,2,1123401728
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,clustered,patch_generate,compare,300000,1166,0.004,257289879931.389,0326c5b09478a847,9859f2ba1e7c81aa,1,1000000,1000000,0,true,2,1123401728
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,clustered,patch_apply,compare,300000,2833,0.009,105894811154.253,0326c5b09478a847,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,2,1123401728
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,clustered,merge_disjoint,disjoint,600000,348450000,580.750,1721911.322,2f38772138a30923,8e22fd33ee81d821,1000000,1000000,1000000,0,true,2,1123401728
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,clustered,merge_convergent,convergent,300000,42,0.000,7142857142857.143,46bbdddb8c68f1e0,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,2,1123401728
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,clustered,merge_conflict,conflict,300000,214830167,716.101,1396451.924,317caf623a534d8d,f31be0f6a00d4d78,1000000,1000000,1000000,300000,true,2,1123401728
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,clustered,full_diff,compare,300000,86297375,287.658,3476351.395,0326c5b09478a847,9859f2ba1e7c81aa,300000,1000000,1000000,0,true,2,694108160
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,clustered,range_diff,compare,33000,9271625,280.958,3559246.626,0326c5b09478a847,d55eb157d861d079,33000,1000000,1000000,0,true,2,694108160
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,clustered,patch_generate,compare,300000,11625,0.039,25806451612.903,0326c5b09478a847,9859f2ba1e7c81aa,3,1000000,1000000,0,true,2,694108160
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,clustered,patch_apply,compare,300000,37041,0.123,8099133392.727,0326c5b09478a847,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,2,694108160
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,clustered,merge_disjoint,disjoint,600000,98918083,164.863,6065625.028,2f38772138a30923,8e22fd33ee81d821,1000000,1000000,1000000,0,true,2,694108160
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,clustered,merge_convergent,convergent,300000,337667,1.126,888449271.027,46bbdddb8c68f1e0,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,2,694108160
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,clustered,merge_conflict,conflict,300000,192306541,641.022,1560009.339,317caf623a534d8d,f31be0f6a00d4d78,1000000,1000000,1000000,300000,true,2,694108160
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,0,none,full_diff,compare,1,42,42.000,23809523.810,0b31971718e3d385,0010cdf9f9a8266d,0,1000000,1000000,0,true,3,347373568
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,0,none,range_diff,compare,1,750,750.000,1333333.333,0b31971718e3d385,0010cdf9f9a8266d,0,1000000,1000000,0,true,3,347373568
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,0,none,patch_generate,compare,1,458,458.000,2183406.114,0b31971718e3d385,0010cdf9f9a8266d,0,1000000,1000000,0,true,3,347373568
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,0,none,patch_apply,compare,1,458,458.000,2183406.114,0b31971718e3d385,56243da61f51239e,1000000,1000000,1000000,0,true,3,347373568
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,0,none,merge_noop,noop,1,292,292.000,3424657.534,0b31971718e3d385,56243da61f51239e,1000000,1000000,1000000,0,true,3,347373568
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,0,none,full_diff,compare,1,1666,1666.000,600240.096,0b31971718e3d385,0010cdf9f9a8266d,0,1000000,1000000,0,true,3,555253760
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,0,none,range_diff,compare,1,3042,3042.000,328731.098,0b31971718e3d385,0010cdf9f9a8266d,0,1000000,1000000,0,true,3,555253760
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,0,none,patch_generate,compare,1,2542,2542.000,393391.031,0b31971718e3d385,0010cdf9f9a8266d,0,1000000,1000000,0,true,3,555253760
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,0,none,patch_apply,compare,1,417,417.000,2398081.535,0b31971718e3d385,56243da61f51239e,1000000,1000000,1000000,0,true,3,555253760
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,0,none,merge_noop,noop,1,47167,47167.000,21201.264,0b31971718e3d385,56243da61f51239e,1000000,1000000,1000000,0,true,3,555253760
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,append,full_diff,compare,10000,1584375,158.438,6311637.081,18ad88cafd0f1eb5,de2991d59c0c2e13,10000,1000000,1010000,0,true,3,366821376
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,append,range_diff,compare,10000,1696292,169.629,5895211.438,18ad88cafd0f1eb5,de2991d59c0c2e13,10000,1000000,1010000,0,true,3,366821376
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,append,patch_generate,compare,10000,2041,0.204,4899559039.686,18ad88cafd0f1eb5,de2991d59c0c2e13,1,1000000,1010000,0,true,3,366821376
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,append,patch_apply,compare,10000,3250,0.325,3076923076.923,18ad88cafd0f1eb5,02bc567cb31a087e,1010000,1000000,1010000,0,true,3,366821376
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,append,merge_disjoint,disjoint,20000,6785666,339.283,2947389.394,a726f584ef5725fb,71ab6baa60a93596,1020000,1000000,1020000,0,true,3,366821376
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,append,merge_convergent,convergent,10000,292,0.029,34246575342.466,f4cbe6ee35839cec,02bc567cb31a087e,1010000,1000000,1010000,0,true,3,366821376
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,append,merge_conflict,conflict,10000,6645792,664.579,1504711.553,916a6fa95fdd86bf,02bc567cb31a087e,1010000,1000000,1010000,10000,true,3,366821376
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,append,full_diff,compare,10000,1868750,186.875,5351170.569,18ad88cafd0f1eb5,de2991d59c0c2e13,10000,1000000,1010000,0,true,3,567623680
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,append,range_diff,compare,10000,1843584,184.358,5424217.177,18ad88cafd0f1eb5,de2991d59c0c2e13,10000,1000000,1010000,0,true,3,567623680
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,append,patch_generate,compare,10000,6583,0.658,1519064256.418,18ad88cafd0f1eb5,de2991d59c0c2e13,1,1000000,1010000,0,true,3,567623680
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,append,patch_apply,compare,10000,81334,8.133,122949811.887,18ad88cafd0f1eb5,02bc567cb31a087e,1010000,1000000,1010000,0,true,3,567623680
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,append,merge_disjoint,disjoint,20000,412042,20.602,48538741.196,a726f584ef5725fb,71ab6baa60a93596,1020000,1000000,1020000,0,true,3,567623680
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,append,merge_convergent,convergent,10000,58208,5.821,171797691.039,f4cbe6ee35839cec,02bc567cb31a087e,1010000,1000000,1010000,0,true,3,567623680
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,append,merge_conflict,conflict,10000,4965375,496.538,2013946.580,916a6fa95fdd86bf,02bc567cb31a087e,1010000,1000000,1010000,10000,true,3,567623680
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,random,full_diff,compare,10000,18133125,1813.312,551476.924,7bf3adbff4c874e1,1d42ace13d3e31bf,10000,1000000,1000000,0,true,3,1324384256
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,random,range_diff,compare,1005,1742750,1734.080,576674.796,7bf3adbff4c874e1,bf3b788358cb02db,1005,1000000,1000000,0,true,3,1324384256
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,random,patch_generate,compare,10000,500,0.050,20000000000.000,7bf3adbff4c874e1,1d42ace13d3e31bf,1,1000000,1000000,0,true,3,1324384256
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,random,patch_apply,compare,10000,5167,0.517,1935359009.096,7bf3adbff4c874e1,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,3,1324384256
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,random,merge_disjoint,disjoint,20000,593846625,29692.331,33678.730,8f3713996675d31b,e150d2b887ecaac2,1000000,1000000,1000000,0,true,3,1324384256
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,random,merge_convergent,convergent,10000,542,0.054,18450184501.845,13292564efcd13d4,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,3,1324384256
