schema,revision,dirty,adapter,records,repetition,api,pattern,configured_changes,observed_changes,total_ns,operations_per_sec,p50_ns,p95_ns,p99_ns,max_ns,db_bytes_before,db_bytes_after,expected_records,observed_records,validated,error
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,1,put,clustered,10000,10000,25544060709,391.48043507728886,2317583,3485459,8543334,58563708,89223248,481185872,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,1,batch,append,10000,10000,20052209,498698.1733533697,,,,,89223248,89861848,2010000,2010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,1,batch,random,10000,10000,2732265958,3659.9658136208423,,,,,89223248,157872208,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,1,batch,clustered,10000,10000,48874000,204607.76691083194,,,,,89223248,89857728,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,1,diff,append,10000,10000,5776375,1731189.5436151566,,,,,89223248,89861848,2010000,2010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,1,diff,random,10000,10000,1646211125,6074.554987593101,,,,,89223248,157872208,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,1,diff,clustered,10000,10000,14304208,699094.9796032049,,,,,89223248,89857728,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,1,merge,append,10000,20000,52016000,384497.0778222086,,,,,89223248,90558128,2020000,2020000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,1,merge,random,10000,20000,17102028750,1169.4518990912115,,,,,89223248,282382416,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,1,merge,clustered,10000,20000,6611833,3024879.7874961453,,,,,89223248,90615808,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,2,put,append,100,100,104385416,957.9882308463474,1004291,1254792,1329625,2852583,515008,4099408,10100,10100,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,2,put,random,100,100,131646666,759.6090583866362,1264791,1822083,1893833,2988125,515008,3971688,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,2,put,clustered,100,100,100017834,999.8216917994845,935417,1238542,1847333,3913417,515008,3110608,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,2,batch,append,100,100,1703250,58711.287244972846,,,,,515008,560328,10100,10100,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,2,batch,random,100,100,83269334,1200.9222987180372,,,,,515008,955848,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,2,batch,clustered,100,100,5750042,17391.17731661786,,,,,515008,572688,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,2,diff,append,100,100,730042,136978.4204196471,,,,,515008,560328,10100,10100,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,2,diff,random,100,100,10632500,9405.125793557489,,,,,515008,955848,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,2,diff,clustered,100,100,1058916,94436.19701657166,,,,,515008,572688,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,2,merge,append,100,200,4485167,44591.42769934765,,,,,515008,638608,10200,10200,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,2,merge,random,100,200,27674750,7226.804216840261,,,,,515008,1775728,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,2,merge,clustered,100,200,3135334,63789.0572423863,,,,,515008,622128,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,2,put,append,100,100,14038833,7123.09919207672,127542,179875,303084,1264458,483328,4166448,10100,10100,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,2,put,random,100,100,23638583,4230.372015107674,184333,329958,954625,3956166,483328,6524504,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,2,put,clustered,100,100,10601417,9432.701307759142,87167,192500,323458,959083,483328,3770928,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,2,batch,append,100,100,892958,111987.34990895429,,,,,483328,557328,10100,10100,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,2,batch,random,100,100,6661583,15011.446978893755,,,,,483328,998168,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,2,batch,clustered,100,100,2195792,45541.654218614516,,,,,483328,590288,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,2,diff,append,100,100,127625,783545.5435847208,,,,,483328,499712,10100,10100,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,2,diff,random,100,100,3695625,27059.022492812448,,,,,483328,925696,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,2,diff,clustered,100,100,320000,312500.0,,,,,483328,520192,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,2,merge,append,100,200,857541,233225.00032068437,,,,,483328,536576,10200,10200,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,2,merge,random,100,200,17895666,11175.890296566778,,,,,483328,1736704,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,2,merge,clustered,100,200,394084,507506.0139462653,,,,,483328,540672,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,2,put,append,500,500,673214333,742.7055181250872,1305625,1672792,2497375,4784459,2290728,9421768,50500,50500,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,2,put,random,500,500,965484167,517.8748829756832,1848292,2350000,3308917,22498958,2290728,14863872,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,2,put,clustered,500,500,922342000,542.0982672370986,1764584,2356333,3433791,4201417,2290728,15031624,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,2,batch,append,500,500,3244417,154110.89265035908,,,,,2290728,2369008,50500,50500,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,2,batch,random,500,500,59356334,8423.700830310712,,,,,2290728,4272208,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,2,batch,clustered,500,500,21394292,23370.719629329167,,,,,2290728,2360768,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,2,diff,append,500,500,998875,500563.13352521585,,,,,2290728,2369008,50500,50500,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,2,diff,random,500,500,38281917,13060.996919250412,,,,,2290728,4272208,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,2,diff,clustered,500,500,2006334,249210.74955615564,,,,,2290728,2360768,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,2,merge,append,500,1000,6926958,144363.5142583512,,,,,2290728,2488488,51000,51000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,2,merge,random,500,1000,138720000,7208.76585928489,,,,,2290728,8157368,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,2,merge,clustered,500,1000,4781667,209132.08719887855,,,,,2290728,2467888,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,2,put,append,500,500,112019583,4463.505278358339,157875,326334,1881625,5380167,2375680,12344968,50500,50500,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,2,put,random,500,500,174633417,2863.140449230287,238208,512125,4975250,7673583,2375680,18632448,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,2,put,clustered,500,500,152092667,3287.4694741200115,209666,453916,4291875,7464834,2375680,16744048,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,2,batch,append,500,500,4586000,109027.47492368077,,,,,2375680,2503240,50500,50500,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,2,batch,random,500,500,37964042,13170.357360788928,,,,,2375680,4723920,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,2,batch,clustered,500,500,6088291,82124.85244217138,,,,,2375680,2519720,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,2,diff,append,500,500,448667,1114412.2478363686,,,,,2375680,2420736,50500,50500,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,2,diff,random,500,500,18865792,26502.995474560517,,,,,2375680,4534272,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,2,diff,clustered,500,500,666875,749765.6982193064,,,,,2375680,2424832,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,2,merge,append,500,1000,2469042,405015.38653453445,,,,,2375680,2490368,51000,51000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,2,merge,random,500,1000,91021959,10986.359895857659,,,,,2375680,8519680,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,2,merge,clustered,500,1000,1787875,559323.2189051248,,,,,2375680,2506752,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,2,put,append,1000,1000,1490469791,670.9293982597733,1438625,1925416,3578292,8111416,4489296,22430880,101000,101000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,2,put,random,1000,1000,1879364458,532.094770518428,1729583,2719875,4606666,7514334,4489296,29108616,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,2,put,clustered,1000,1000,1905855250,524.698819598183,1678208,2929625,4613625,55284958,4489296,29110672,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,2,batch,append,1000,1000,3957292,252698.05715625736,,,,,4489296,4584056,101000,101000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,2,batch,random,1000,1000,136313209,7336.04620811179,,,,,4489296,8596936,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,2,batch,clustered,1000,1000,8891667,112464.85051678162,,,,,4489296,4596416,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,2,diff,append,1000,1000,1209583,826731.195792269,,,,,4489296,4584056,101000,101000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,2,diff,random,1000,1000,69937584,14298.463612926635,,,,,4489296,8596936,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,2,diff,clustered,1000,1000,1975167,506286.30389227846,,,,,4489296,4596416,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,2,merge,append,1000,2000,7176667,278680.8974137995,,,,,4489296,4715896,102000,102000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,2,merge,random,1000,2000,283608583,7051.972753589055,,,,,4489296,16303736,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,2,merge,clustered,1000,2000,4907167,407567.13598701655,,,,,4489296,4736496,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,2,put,append,1000,1000,331441416,3017.124450132086,228334,360375,6178000,8565084,4747264,29917072,101000,101000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,2,put,random,1000,1000,394637000,2533.974259889468,258875,479083,6348625,11503459,4747264,34901976,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,2,put,clustered,1000,1000,353606833,2827.999650108571,233667,447042,5856792,8102125,4747264,35036904,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,2,batch,append,1000,1000,6983750,143189.54716305708,,,,,4747264,4903664,101000,101000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,2,batch,random,1000,1000,91012125,10987.546988931419,,,,,4747264,13637752,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,2,batch,clustered,1000,1000,11844709,84425.88163204347,,,,,4747264,4928384,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,2,diff,append,1000,1000,983417,1016862.6330437647,,,,,4747264,4804608,101000,101000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,2,diff,random,1000,1000,44990333,22226.997075127227,,,,,4747264,9019392,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,2,diff,clustered,1000,1000,1783875,560577.394716558,,,,,4747264,4833280,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,2,merge,append,1000,2000,2829375,706869.8917605479,,,,,4747264,4882432,102000,102000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,2,merge,random,1000,2000,257627333,7763.1514354884075,,,,,4747264,17080320,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,2,merge,clustered,1000,2000,2755042,725941.7460786442,,,,,4747264,4919296,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,2,put,append,5000,5000,8918635583,560.6238704864908,1561250,3144667,6509417,11162791,22278224,128404288,505000,505000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,2,put,random,5000,5000,12685285875,394.1574552808413,2367666,3761125,6809084,13699708,22278224,177549872,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,2,put,clustered,5000,5000,11872360708,421.146233927245,2044625,4717291,7462459,42865667,22278224,141954080,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,2,batch,append,5000,5000,10907958,458380.93619355705,,,,,22278224,22628424,505000,505000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,2,batch,random,5000,5000,697913542,7164.2111796134195,,,,,22278224,42688592,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,2,batch,clustered,5000,5000,31872833,156873.41002916184,,,,,22278224,22599584,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,2,diff,append,5000,5000,4066416,1229583.9874720147,,,,,22278224,22628424,505000,505000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,2,diff,random,5000,5000,376512583,13279.768660480599,,,,,22278224,42688592,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,2,diff,clustered,5000,5000,13820208,361789.05556269485,,,,,22278224,22599584,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,2,merge,append,5000,10000,84012333,119030.14287199952,,,,,22278224,23023944,510000,510000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,2,merge,random,5000,10000,2478552083,4034.613623247392,,,,,22278224,82063440,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,2,merge,clustered,5000,10000,5175208,1932289.4847897901,,,,,22278224,23015704,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,2,put,append,5000,5000,2379732750,2101.0762658117806,251917,489042,10900333,23731375,23547904,133013296,505000,505000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,2,put,random,5000,5000,2907040708,1719.9621547232905,353166,603417,11342125,21823458,23547904,190267424,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,2,put,clustered,5000,5000,2360692209,2118.022832852921,260125,557125,11279083,17582500,23547904,151781288,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,2,batch,append,5000,5000,38746084,129045.29913268138,,,,,23547904,24194584,505000,505000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,2,batch,random,5000,5000,569179958,8784.567920432644,,,,,23547904,68176824,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,2,batch,clustered,5000,5000,56841500,87963.89961559777,,,,,23547904,24000944,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,2,diff,append,5000,5000,7255792,689104.6490858613,,,,,23547904,23822336,505000,505000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,2,diff,random,5000,5000,1101458208,4539.436869855347,,,,,23547904,45101056,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,2,diff,clustered,5000,5000,7742667,645772.3159216327,,,,,23547904,23805952,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,2,merge,append,5000,10000,101067250,98944.01994711442,,,,,23547904,24113152,510000,510000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,2,merge,random,5000,10000,2352597459,4250.6209303867145,,,,,23547904,86286336,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,2,merge,clustered,5000,10000,3750458,2666341.0175503897,,,,,23547904,24092672,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,2,put,append,10000,10000,17116318583,584.2377817115441,1527250,2209541,7751875,18453833,44539984,239242152,1010000,1010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,2,put,random,10000,10000,30628102125,326.4975400430561,2494292,6492416,10770708,33296750,44539984,351462400,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,2,put,clustered,10000,10000,22410183667,446.2257047328643,1953250,4901833,7630084,23921583,44539984,334615312,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,2,batch,append,10000,10000,21556084,463906.1528986434,,,,,44539984,45145624,1010000,1010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,2,batch,random,10000,10000,1374804833,7273.759707535157,,,,,44539984,85266512,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,2,batch,clustered,10000,10000,35776708,279511.4631564201,,,,,44539984,45149744,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,2,diff,append,10000,10000,5335875,1874106.8709443156,,,,,44539984,45145624,1010000,1010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,2,diff,random,10000,10000,709523167,14093.972494628917,,,,,44539984,85266512,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,2,diff,clustered,10000,10000,11668750,856989.823245849,,,,,44539984,45149744,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,2,merge,append,10000,20000,20654416,968315.9281772963,,,,,44539984,45804824,1020000,1020000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,2,merge,random,10000,20000,8492602333,2354.9907573424584,,,,,44539984,163639376,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,2,merge,clustered,10000,20000,6056125,3302441.74286363,,,,,44539984,45825424,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,2,put,append,10000,10000,5364424583,1864.1328338719231,265417,522250,13690250,27746333,47177728,272408824,1010000,1010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,2,put,random,10000,10000,6649473375,1503.878493234812,360333,639958,13549041,36824500,47177728,372719768,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,2,put,clustered,10000,10000,6216378291,1608.6537099066,326875,726625,13080708,40568792,47177728,382292000,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,2,batch,append,10000,10000,71206959,140435.71218931003,,,,,47177728,48112808,1010000,1010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,2,batch,random,10000,10000,1088556292,9186.479443912856,,,,,47177728,136218064,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,2,batch,clustered,10000,10000,103331750,96775.67640149324,,,,,47177728,48162248,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,2,diff,append,10000,10000,7523167,1329227.438391305,,,,,47177728,47677440,1010000,1010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,2,diff,random,10000,10000,497454750,20102.330915525483,,,,,47177728,90165248,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,2,diff,clustered,10000,10000,11636166,859389.5961951729,,,,,47177728,47677440,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,2,merge,append,10000,20000,18620041,1074111.4909467706,,,,,47177728,48181248,1020000,1020000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,2,merge,random,10000,20000,7903508458,2530.5217431324218,,,,,47177728,172195840,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,2,merge,clustered,10000,20000,6226291,3212185.231946274,,,,,47177728,48259072,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,2,put,append,10000,10000,15422739625,648.3932325350399,1330875,2716375,7180333,16636416,89223248,242167456,2010000,2010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,2,put,random,10000,10000,25877355333,386.4382534967759,2385209,3566625,8168709,24416708,89223248,425172384,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,2,put,clustered,10000,10000,25892045792,386.2189986968798,2287500,3913583,8828625,37409708,89223248,481185872,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,2,batch,append,10000,10000,23374333,427819.6943630434,,,,,89223248,89861848,2010000,2010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,2,batch,random,10000,10000,3870853750,2583.409409358336,,,,,89223248,157872208,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,2,batch,clustered,10000,10000,81667917,122447.10490167148,,,,,89223248,89857728,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,2,diff,append,10000,10000,5983833,1671169.633243441,,,,,89223248,89861848,2010000,2010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,2,diff,random,10000,10000,2187644667,4571.1262669149,,,,,89223248,157872208,2000000,2000000,true,
