suite,target,records,api,pattern,pairs,samples_per_revision_pair,baseline_median_ns,candidate_median_ns,median_latency_change_pct,baseline_throughput,candidate_throughput,throughput_change_pct,baseline_p50_ns,candidate_p50_ns,p50_change_pct,baseline_p95_ns,candidate_p95_ns,p95_change_pct,paired_median_latency_change_pct,paired_median_latency_change_ns,paired_median_throughput_change_pct,paired_median_p50_change_pct,paired_median_p50_change_ns,paired_median_p95_change_pct,paired_median_p95_change_ns
local-adapters,memory-sync,10000,merge,random,5,3,2121792.0,2138292.0,0.7776445570536603,94259.94630953459,93532.59517409222,-0.7716439101862665,2121792.0,2138292.0,0.7776445570536603,2121792.0,2138292.0,0.7776445570536603,1.561678772574613,32833.0,-1.5376653787612593,1.561678772574613,32833.0,1.561678772574613,32833.0
local-adapters,memory-sync,10000,put,append,5,3,5008792.0,4951667.0,-1.140494554375586,19964.89373086365,20195.219105000397,1.1536518913731504,48917.0,48125.0,-1.6190690353047,59417.0,60292.0,1.4726425097194404,0.6274123494745957,30750.0,-0.623500430772914,-0.6030939546027222,-292.0,4.368098603003633,2417.0
local-adapters,memory-sync,10000,put,clustered,5,3,2912917.0,3004625.0,3.148321768179457,34329.848739253466,33282.02354703166,-3.0522278154511615,28250.0,28792.0,1.9185840707964603,32917.0,31959.0,-2.9103502749339247,1.6188975441517512,47916.0,-1.5931067776526104,0.8733624454148471,250.0,-1.303914590747331,-458.0
local-adapters,memory-sync,10000,put,random,5,3,2976875.0,2955625.0,-0.7138358177619147,33592.27377703128,33833.79149925989,0.7189680693592858,26959.0,26000.0,-3.557253607329649,53875.0,53125.0,-1.3921113689095126,-0.7138358177619147,-21250.0,0.7189680693592858,-3.406768956421592,-917.0,-2.024578835306862,-1084.0
local-adapters,memory-sync,10000,reopen,append,5,3,208.0,292.0,40.38461538461539,4807692.307692307,3424657.534246575,-28.767123287671232,208.0,292.0,40.38461538461539,208.0,292.0,40.38461538461539,0.4807692307692308,1.0,-0.47846889952152377,0.4807692307692308,1.0,0.4807692307692308,1.0
local-adapters,memory-sync,10000,reopen,clustered,5,3,208.0,250.0,20.192307692307693,4807692.307692307,4000000.0,-16.79999999999999,208.0,250.0,20.192307692307693,208.0,250.0,20.192307692307693,20.192307692307693,42.0,-16.79999999999999,20.192307692307693,42.0,20.192307692307693,42.0
local-adapters,memory-sync,10000,reopen,random,5,3,208.0,292.0,40.38461538461539,4807692.307692307,3424657.534246575,-28.767123287671232,208.0,292.0,40.38461538461539,208.0,292.0,40.38461538461539,60.57692307692307,125.0,-37.72455089820358,60.57692307692307,125.0,60.57692307692307,125.0
local-adapters,rocksdb-sync,10000,batch,append,5,3,130125.0,128667.0,-1.1204610951008644,768491.8347742555,777200.0590672045,1.1331576861199832,130125.0,128667.0,-1.1204610951008644,130125.0,128667.0,-1.1204610951008644,-0.736983669548511,-959.0,0.7424554449313273,-0.736983669548511,-959.0,-0.736983669548511,-959.0
local-adapters,rocksdb-sync,10000,batch,clustered,5,3,133417.0,134208.0,0.5928779690744058,749529.6701319922,745112.0648545541,-0.5893836432999544,133417.0,134208.0,0.5928779690744058,133417.0,134208.0,0.5928779690744058,-0.6580976090373725,-875.0,0.6624572241906787,-0.6580976090373725,-875.0,-0.6580976090373725,-875.0
local-adapters,rocksdb-sync,10000,batch,random,5,3,1591250.0,1581875.0,-0.589159465828751,62843.676355066775,63216.12011062821,0.5926511260371333,1591250.0,1581875.0,-0.589159465828751,1591250.0,1581875.0,-0.589159465828751,-2.032145109884927,-32958.0,2.0742978522539532,-2.032145109884927,-32958.0,-2.032145109884927,-32958.0
