implementation,revision,contract_version,records,density,locality,operation,relationship,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_digest,result_count,base_count,target_count,conflict_count,validated,repetition,peak_rss_bytes
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,head_resolve,read,10000,9940083,994.008,1006027.817,d6b5e332b4e24ed8,466dab8ab37bb980,10000,1000000,1000000,0,true,1,570884096
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,snapshot_resolve,read,2000,4061375,2030.688,492444.061,d6b5e332b4e24ed8,d47f2fa0f5ea0aa8,2000,1000000,1000000,0,true,1,570884096
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,historical_point_read,read,100000,435268250,4352.682,229743.382,d6b5e332b4e24ed8,d230e51be9725195,100000,1000000,1000000,0,true,1,570884096
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,historical_range_scan,read,3000000,520460000,173.487,5764131.730,d6b5e332b4e24ed8,1402cc673f83e35c,3000000,1000000,1000000,0,true,1,570884096
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,version_list,read,10000,9877917,987.792,1012359.185,d6b5e332b4e24ed8,c95a22f023b6b678,10000,1000000,1000000,0,true,1,570884096
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,rollback,rollback,1000,3101542,3101.542,322420.267,d6b5e332b4e24ed8,6d201652d2ce081c,1000,1000000,1000000,0,true,1,571260928
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,retention_prune,prune,100,202750,2027.500,493218.249,d6b5e332b4e24ed8,f13548435e014bff,11,100,11,0,true,1,568475648
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,append,version_publish,publish,10000,4597834,459.783,2174937.155,140227203d0d4a0c,02bc567cb31a087e,1010000,1000000,1010000,0,true,2,570802176
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,random,version_publish,publish,10000,496921875,49692.188,20123.888,4f5772e80f04e6f8,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,2,935854080
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,version_publish,publish,10000,11523208,1152.321,867813.893,68d8506266537ca2,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,2,589627392
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,version_publish,publish,300000,127162333,423.874,2359189.179,236b850712e2d644,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,2,726990848
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,version_publish,publish,300000,652503875,2175.013,459767.385,d06c098a7e3fe949,52861eca8735cd56,1000000,1000000,1000000,0,true,2,1033502720
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,version_publish,publish,300000,259895083,866.317,1154311.950,6c39b0f5083c1cfa,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,2,732741632
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,head_resolve,read,10000,9962750,996.275,1003738.928,d6b5e332b4e24ed8,466dab8ab37bb980,10000,1000000,1000000,0,true,2,568672256
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,snapshot_resolve,read,2000,4176000,2088.000,478927.203,d6b5e332b4e24ed8,d47f2fa0f5ea0aa8,2000,1000000,1000000,0,true,2,568672256
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,historical_point_read,read,100000,440107292,4401.073,227217.321,d6b5e332b4e24ed8,d230e51be9725195,100000,1000000,1000000,0,true,2,568672256
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,historical_range_scan,read,3000000,520231542,173.411,5766663.029,d6b5e332b4e24ed8,1402cc673f83e35c,3000000,1000000,1000000,0,true,2,568672256
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,version_list,read,10000,9669542,966.954,1034175.145,d6b5e332b4e24ed8,c95a22f023b6b678,10000,1000000,1000000,0,true,2,568672256
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,rollback,rollback,1000,3187292,3187.292,313745.964,d6b5e332b4e24ed8,6d201652d2ce081c,1000,1000000,1000000,0,true,2,569081856
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,retention_prune,prune,100,221459,2214.590,451550.851,d6b5e332b4e24ed8,f13548435e014bff,11,100,11,0,true,2,568770560
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,append,version_publish,publish,10000,4351500,435.150,2298058.141,140227203d0d4a0c,02bc567cb31a087e,1010000,1000000,1010000,0,true,3,587251712
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,random,version_publish,publish,10000,496343667,49634.367,20147.331,4f5772e80f04e6f8,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,3,936886272
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,version_publish,publish,10000,10842333,1084.233,922310.724,68d8506266537ca2,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,3,571670528
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,version_publish,publish,300000,125371125,417.904,2392895.493,236b850712e2d644,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,3,731512832
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,version_publish,publish,300000,570951334,1903.171,525438.828,d06c098a7e3fe949,52861eca8735cd56,1000000,1000000,1000000,0,true,3,1031684096
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,version_publish,publish,300000,258427250,861.424,1160868.291,6c39b0f5083c1cfa,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,3,764379136
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,head_resolve,read,10000,9979542,997.954,1002049.994,d6b5e332b4e24ed8,466dab8ab37bb980,10000,1000000,1000000,0,true,3,571850752
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,snapshot_resolve,read,2000,3707875,1853.938,539392.509,d6b5e332b4e24ed8,d47f2fa0f5ea0aa8,2000,1000000,1000000,0,true,3,571850752
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,historical_point_read,read,100000,436288709,4362.887,229206.023,d6b5e332b4e24ed8,d230e51be9725195,100000,1000000,1000000,0,true,3,571850752
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,historical_range_scan,read,3000000,521043958,173.681,5757671.601,d6b5e332b4e24ed8,1402cc673f83e35c,3000000,1000000,1000000,0,true,3,571850752
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,version_list,read,10000,10129375,1012.938,987227.741,d6b5e332b4e24ed8,c95a22f023b6b678,10000,1000000,1000000,0,true,3,571850752
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,rollback,rollback,1000,3349625,3349.625,298540.881,d6b5e332b4e24ed8,6d201652d2ce081c,1000,1000000,1000000,0,true,3,571801600
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,retention_prune,prune,100,201833,2018.330,495459.117,d6b5e332b4e24ed8,f13548435e014bff,11,100,11,0,true,3,568262656
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,append,version_publish,publish,50000,22653500,453.070,2207164.456,388276de7fbb2dc8,a38fc8d6fa9e87cd,5050000,5000000,5050000,0,true,1,2921725952
