suite,target,records,api,pattern,pairs,samples_per_revision_pair,baseline_median_ns,candidate_median_ns,median_latency_change_pct,baseline_throughput,candidate_throughput,throughput_change_pct,baseline_p50_ns,candidate_p50_ns,p50_change_pct,baseline_p95_ns,candidate_p95_ns,p95_change_pct,paired_median_latency_change_pct,paired_median_latency_change_ns,paired_median_throughput_change_pct,paired_median_p50_change_pct,paired_median_p50_change_ns,paired_median_p95_change_pct,paired_median_p95_change_ns
foundation,native_async,10000,merge,,20,1,280896.0,280708.5,-0.06675068352699931,7120.0795,7124.8295,0.06671273824962208,280896.0,280708.5,-0.06675068352699931,324854.0,324562.5,-0.08973261834547212,-0.4331129961821579,-1209.0,0.43517276802606375,-0.4331129961821579,-1209.0,-0.07808493718112695,-249.0
foundation,native_async,10000,put,,20,1,244562.0,242937.5,-0.6642487385611828,4088.953,4116.341,0.6698047152902069,244562.0,242937.5,-0.6642487385611828,280562.0,282145.5,0.5644028770824274,0.13838520774417876,333.0,-0.13819973544666145,0.13838520774417876,333.0,0.6659661569816617,1854.0
foundation,native_async,10000,range-delete,,20,1,393396.0,386833.5,-1.668166427721685,254197.0465,258509.74,1.696594653392243,393396.0,386833.5,-1.668166427721685,455729.0,443625.0,-2.6559643998955518,-2.2181393936397855,-8729.0,2.268460553483319,-2.2181393936397855,-8729.0,-2.182624722927881,-9875.0
foundation,sync_ready,10000,batch,,20,1,38499.5,37792.0,-1.8376862037169313,25982.15,26460.627,1.8415604559283931,38499.5,37792.0,-1.8376862037169313,47104.0,46625.0,-1.016898777173913,-0.2131369207449803,-83.5,0.21359188034009385,-0.2131369207449803,-83.5,1.1059889112253136,499.5
foundation,sync_ready,10000,build,,20,1,47083.5,47750.0,1.4155702103709367,2123887.937,2094255.1894999999,-1.3952123830910037,47083.5,47750.0,1.4155702103709367,59353.5,59187.5,-0.27968022104846385,0.6192076850418351,291.5,-0.6153262989455806,0.6192076850418351,291.5,0.9765405212077788,583.0
foundation,sync_ready,10000,delete,,20,1,20479.0,20375.5,-0.5053957712778944,48830.5605,49078.7535,0.5082739117852217,20479.0,20375.5,-0.5053957712778944,25625.5,26729.0,4.306257438879242,-0.5079429837215568,-104.0,0.5106440751872137,-0.5079429837215568,-104.0,-2.659899776345285,-645.5
foundation,sync_ready,10000,forward,,20,1,78416.0,78542.0,0.16068149357274025,13058559.478,13037669.393,-0.15997235403487506,78416.0,78542.0,0.16068149357274025,90750.0,91854.0,1.2165289256198346,1.1356979795918254,874.5,-1.1229356897111424,1.1356979795918254,874.5,1.2316043071267724,1104.5
foundation,sync_ready,10000,merge,,20,1,57979.5,59124.5,1.9748359333902499,34495.168,33828.000499999995,-1.9340897252623996,57979.5,59124.5,1.9748359333902499,72021.0,73625.0,2.227128198719818,-0.39802529601038983,-229.0,0.3997358739795506,-0.39802529601038983,-229.0,3.8544566182491593,2667.0
foundation,sync_ready,10000,put,,20,1,33041.5,33250.0,0.631024620552941,30265.3995,30076.888,-0.6228614296004932,33041.5,33250.0,0.631024620552941,41729.5,39916.5,-4.344648270408225,0.1922260745508535,62.5,-0.1908275751096989,0.1922260745508535,62.5,-2.253186693132684,-896.0
foundation,sync_ready,10000,range-delete,,20,1,68416.5,67896.0,-0.7607813904540571,1461636.2544999998,1472974.159,0.7756994577203257,68416.5,67896.0,-0.7607813904540571,82187.5,81020.5,-1.4199239543726236,-0.9875235660175568,-688.0,0.9977256746296852,-0.9875235660175568,-688.0,-2.336323425797409,-1875.0
