schema,config_hash,revision,dirty,timestamp_ms,records,value_bytes,clients,pool_size,operation,tenant_class,duration_ns,sample_count,attempted,completed,cell_attempted,cell_completed,attempted_ops_per_sec,successful_ops_per_sec,p50_ns,p95_ns,p99_ns,p999_ns,max_ns,cas_attempts,conflicts,retries,exhausted_retries,semantic_conflicts,timeouts,sql_errors,validation_errors,worker_panics,prolly_node_cache_hits,prolly_node_cache_misses,prolly_node_cache_evictions,prolly_nodes_read,prolly_bytes_read,prolly_nodes_written,prolly_bytes_written,prolly_store_get_calls,prolly_store_batch_get_calls,prolly_store_batch_get_keys,prolly_store_put_calls,prolly_store_batch_put_calls,prolly_store_batch_put_nodes,pg_statement_calls,pg_execution_ms,pg_shared_blks_hit,pg_shared_blks_read,pg_shared_blks_dirtied,pg_shared_blks_written,pg_temp_blks_read,pg_temp_blks_written,pg_wal_bytes,pg_commits,pg_rollbacks,database_bytes_before,database_bytes_after,prolly_table_bytes_before,prolly_table_bytes_after,prolly_index_bytes_before,prolly_index_bytes_after,validated,error
postgres-service-v1,226f7ec3adda703157b06c3be370251fb2ec3c8b2ca80a7d5686b6593ced7b9a,b3d69526b4ddf6993b611b46926ef748c0c14687,true,1785008323234,100000,256,64,32,point_read,independent,20880365375,801,801,801,2203,2050,38.36139768698851,38.36139768698851,112918527,146800639,169345023,464519167,464519167,0,0,0,0,0,0,0,0,0,0,2403,0,2403,57225278,0,0,2403,0,0,0,0,0,42913,40258.042377000034,3057195,140150,168303,313027,0,0,1429393607,42478,33,77741079,1410579479,32120832,1364942848,139264,1785856,true,
postgres-service-v1,226f7ec3adda703157b06c3be370251fb2ec3c8b2ca80a7d5686b6593ced7b9a,b3d69526b4ddf6993b611b46926ef748c0c14687,true,1785008323239,100000,256,64,32,point_read,hot,20880365375,191,191,191,2203,2050,9.147349510879907,9.147349510879907,113770495,148635647,183500799,184680447,184680447,0,0,0,0,0,0,0,0,0,0,573,0,573,13521183,0,0,573,0,0,0,0,0,42913,40258.042377000034,3057195,140150,168303,313027,0,0,1429393607,42478,33,77741079,1410579479,32120832,1364942848,139264,1785856,true,
postgres-service-v1,226f7ec3adda703157b06c3be370251fb2ec3c8b2ca80a7d5686b6593ced7b9a,b3d69526b4ddf6993b611b46926ef748c0c14687,true,1785008323242,100000,256,64,32,multi_read,independent,20880365375,267,267,267,2203,2050,12.787132562329504,12.787132562329504,612892671,731381759,895483903,919076863,919076863,0,0,0,0,0,0,0,0,0,0,10749,0,10749,542773482,0,0,0,4715,10749,0,0,0,42913,40258.042377000034,3057195,140150,168303,313027,0,0,1429393607,42478,33,77741079,1410579479,32120832,1364942848,139264,1785856,true,
postgres-service-v1,226f7ec3adda703157b06c3be370251fb2ec3c8b2ca80a7d5686b6593ced7b9a,b3d69526b4ddf6993b611b46926ef748c0c14687,true,1785008323245,100000,256,64,32,multi_read,hot,20880365375,63,63,63,2203,2050,3.017188582122692,3.017188582122692,618659839,738197503,957349887,957349887,957349887,0,0,0,0,0,0,0,0,0,0,2536,0,2536,128029899,0,0,0,1115,2536,0,0,0,42913,40258.042377000034,3057195,140150,168303,313027,0,0,1429393607,42478,33,77741079,1410579479,32120832,1364942848,139264,1785856,true,
postgres-service-v1,226f7ec3adda703157b06c3be370251fb2ec3c8b2ca80a7d5686b6593ced7b9a,b3d69526b4ddf6993b611b46926ef748c0c14687,true,1785008323249,100000,256,64,32,commit,independent,20880365375,430,430,430,2203,2050,20.59350937004377,20.59350937004377,1051197439,1635778559,1936719871,2304770047,2304770047,597,167,167,0,0,0,0,0,0,3015,12097,0,12097,481169328,14061,623826027,0,12097,12097,0,597,14061,42913,40258.042377000034,3057195,140150,168303,313027,0,0,1429393607,42478,33,77741079,1410579479,32120832,1364942848,139264,1785856,true,
postgres-service-v1,226f7ec3adda703157b06c3be370251fb2ec3c8b2ca80a7d5686b6593ced7b9a,b3d69526b4ddf6993b611b46926ef748c0c14687,true,1785008323251,100000,256,64,32,commit,hot,20880365375,121,121,48,2203,2050,5.794917752965805,2.298810348283956,2110783487,2548039679,2646605823,2738880511,2738880511,447,399,326,73,0,0,0,0,0,5816,5544,0,5544,159836570,10539,452123412,0,5544,5544,0,447,10539,42913,40258.042377000034,3057195,140150,168303,313027,0,0,1429393607,42478,33,77741079,1410579479,32120832,1364942848,139264,1785856,true,
postgres-service-v1,226f7ec3adda703157b06c3be370251fb2ec3c8b2ca80a7d5686b6593ced7b9a,b3d69526b4ddf6993b611b46926ef748c0c14687,true,1785008323254,100000,256,64,32,diff,independent,20880365375,215,215,215,2203,2050,10.296754685021885,10.296754685021885,412614655,622329855,747110399,829423615,829423615,0,0,0,0,0,0,0,0,0,17710,18898,0,18898,969550770,0,0,0,5687,18898,0,0,0,42913,40258.042377000034,3057195,140150,168303,313027,0,0,1429393607,42478,33,77741079,1410579479,32120832,1364942848,139264,1785856,true,
postgres-service-v1,226f7ec3adda703157b06c3be370251fb2ec3c8b2ca80a7d5686b6593ced7b9a,b3d69526b4ddf6993b611b46926ef748c0c14687,true,1785008323256,100000,256,64,32,diff,hot,20880365375,5,5,5,2203,2050,0.23945941127957873,0.23945941127957873,244580351,443809791,443809791,443809791,443809791,0,0,0,0,0,0,0,0,0,188,222,0,222,8694440,0,0,0,58,222,0,0,0,42913,40258.042377000034,3057195,140150,168303,313027,0,0,1429393607,42478,33,77741079,1410579479,32120832,1364942848,139264,1785856,true,
postgres-service-v1,226f7ec3adda703157b06c3be370251fb2ec3c8b2ca80a7d5686b6593ced7b9a,b3d69526b4ddf6993b611b46926ef748c0c14687,true,1785008323259,100000,256,64,32,merge,independent,20880365375,48,48,30,2203,2050,2.298810348283956,1.4367564676774722,1637875711,2014314495,2116026367,2116026367,2116026367,48,18,0,18,0,0,0,0,0,464,2016,0,2016,99004178,2120,97699473,0,2016,2016,0,144,2120,42913,40258.042377000034,3057195,140150,168303,313027,0,0,1429393607,42478,33,77741079,1410579479,32120832,1364942848,139264,1785856,true,
postgres-service-v1,226f7ec3adda703157b06c3be370251fb2ec3c8b2ca80a7d5686b6593ced7b9a,b3d69526b4ddf6993b611b46926ef748c0c14687,true,1785008323261,100000,256,64,32,merge,hot,20880365375,62,62,0,2203,2050,2.969296699866776,0.0,1605369855,1853882367,2021654527,2021654527,2021654527,62,62,0,62,0,0,0,0,0,592,2594,0,2594,126998341,2729,125560164,0,2594,2594,0,186,2729,42913,40258.042377000034,3057195,140150,168303,313027,0,0,1429393607,42478,33,77741079,1410579479,32120832,1364942848,139264,1785856,true,
