implementation,revision,records,phase,workload,operation,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_count,validated,run
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,write,3000000,13292227500,4430.743,225695.806,6ca617ea012d7c88,11500000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,point_read,100000,66629292,666.293,1500841.402,6ca617ea012d7c88,11500000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,range_scan,11500000,454539000,39.525,25300359.265,6ca617ea012d7c88,11500000,true,2
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,mutation,clustered,write,3000000,2401313709,800.438,1249316.151,6ca617ea012d7c88,11500000,true,2
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,mutation,clustered,point_read,100000,31455666,314.557,3179077.499,6ca617ea012d7c88,11500000,true,2
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,mutation,clustered,range_scan,11500000,445963000,38.779,25786892.635,6ca617ea012d7c88,11500000,true,2
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,fresh,append,write,10000000,5505518417,550.552,1816359.377,f7849416b3dcc750,10000000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,fresh,append,point_read,100000,117169750,1171.697,853462.604,f7849416b3dcc750,10000000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,fresh,append,range_scan,10000000,381122917,38.112,26238254.259,f7849416b3dcc750,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,write,10000000,149843252042,14984.325,66736.405,f7849416b3dcc750,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,point_read,100000,184013625,1840.136,543438.020,f7849416b3dcc750,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,range_scan,10000000,393506625,39.351,25412532.762,f7849416b3dcc750,10000000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,fresh,random,write,10000000,10416710667,1041.671,959995.945,4d41b1d77b2f6508,10000000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,fresh,random,point_read,100000,118430625,1184.306,844376.191,4d41b1d77b2f6508,10000000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,fresh,random,range_scan,10000000,386700791,38.670,25859786.772,4d41b1d77b2f6508,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,write,10000000,93519865584,9351.987,106929.153,4d41b1d77b2f6508,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,point_read,100000,153918000,1539.180,649696.592,4d41b1d77b2f6508,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,range_scan,10000000,401438959,40.144,24910387.435,4d41b1d77b2f6508,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,write,10000000,73543443958,7354.344,135974.051,6966fef6c9ae31a0,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,point_read,100000,175559583,1755.596,569607.186,6966fef6c9ae31a0,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,range_scan,10000000,406044416,40.604,24627847.610,6966fef6c9ae31a0,10000000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,fresh,clustered,write,10000000,6702999000,670.300,1491869.535,6966fef6c9ae31a0,10000000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,fresh,clustered,point_read,100000,112500250,1125.003,888886.914,6966fef6c9ae31a0,10000000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,fresh,clustered,range_scan,10000000,383452167,38.345,26078872.049,6966fef6c9ae31a0,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,write,3000000,14059945291,4686.648,213372.096,f87678739d7b42d0,13000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,point_read,100000,68080333,680.803,1468852.980,f87678739d7b42d0,13000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,range_scan,13000000,519659417,39.974,25016384.914,f87678739d7b42d0,13000000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,mutation,append,write,3000000,1756694459,585.565,1707752.868,f87678739d7b42d0,13000000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,mutation,append,point_read,100000,34402542,344.025,2906761.948,f87678739d7b42d0,13000000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,mutation,append,range_scan,13000000,503220917,38.709,25833584.338,f87678739d7b42d0,13000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,write,3000000,17094969667,5698.323,175490.221,e6dbf9a1f5bf1fbb,11500000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,point_read,100000,239842000,2398.420,416941.153,e6dbf9a1f5bf1fbb,11500000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,range_scan,11500000,446133166,38.794,25777056.889,e6dbf9a1f5bf1fbb,11500000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,mutation,random,write,3000000,10780800792,3593.600,278272.464,e6dbf9a1f5bf1fbb,11500000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,mutation,random,point_read,100000,131113833,1311.138,762696.031,e6dbf9a1f5bf1fbb,11500000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,mutation,random,range_scan,11500000,449847458,39.117,25564221.372,e6dbf9a1f5bf1fbb,11500000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,mutation,clustered,write,3000000,2342792917,780.931,1280522.908,6ca617ea012d7c88,11500000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,mutation,clustered,point_read,100000,32381542,323.815,3088179.062,6ca617ea012d7c88,11500000,true,3
rust-go-binding,c76618184bdf+binding.5672162d108e,10000000,mutation,clustered,range_scan,11500000,418527041,36.394,27477316.573,6ca617ea012d7c88,11500000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,write,3000000,13727231625,4575.744,218543.701,6ca617ea012d7c88,11500000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,point_read,100000,69849791,698.498,1431643.511,6ca617ea012d7c88,11500000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,range_scan,11500000,483208708,42.018,23799239.976,6ca617ea012d7c88,11500000,true,3
