schema,revision,dirty,adapter,records,repetition,build_ns,records_per_sec,database_bytes,observed_records,validated,error
sqlite-turso-local-v1,unified-ready,true,sqlite-sync,10000,1,10810709,925008.7112695384,483328,10000,true,
sqlite-turso-local-v1,unified-ready,true,turso-async,10000,1,11061792,904012.6590700675,515008,10000,true,
sqlite-turso-local-v1,unified-ready,true,turso-async,10000,2,9512834,1051211.4476085675,515008,10000,true,
sqlite-turso-local-v1,unified-ready,true,sqlite-sync,10000,2,5591792,1788335.4745670082,483328,10000,true,
sqlite-turso-local-v1,unified-ready,true,sqlite-sync,10000,3,5249125,1905079.4179982378,483328,10000,true,
sqlite-turso-local-v1,unified-ready,true,turso-async,10000,3,9812416,1019117.0044156301,515008,10000,true,
